  100000       100000    293.81109       107143    347.48546   0.81907956   -824.91288    2458.4428    1023.0261     572.0548   -552.62447   -311.35725    -303.2812    303.86969    293.81109 
  101000       101000    288.81993       107143    119.03113   0.81907956   -867.85217     2359.727   -659.69859    739.72466    277.06732     27.96845    199.47302   -11.982129    288.81993 
  102000       102000    296.90006       107143    912.92495   0.81907956   -810.16309    2507.7119    1197.8596    1295.5335    245.38177   -207.09578    384.98865    28.174389    296.90006 
  103000       103000    293.38145       107143     46.84693   0.81907956   -935.37104    2343.1833   -437.40519   -92.685687    670.63167   -113.43699    774.55341    860.51357    293.38145 
  104000       104000    295.60955       107143   -605.45092   0.81907956   -882.37959    2421.0739   -960.46672   -852.73951   -3.1465262   -579.21274    266.25568   -198.73186    295.60955 
  105000       105000    292.74407       107143   -48.043814   0.81907956   -883.88477    2387.5468    33.348242   -135.96357   -41.516117   -798.73195   -22.293258   -167.01142    292.74407 
  106000       106000    293.43532       107143    291.61667   0.81907956   -902.52964    2376.6267    73.228286    397.53542     404.0863   -503.19826    22.420767   -329.73666    293.43532 
  107000       107000    296.23633       107143    186.89802   0.81907956   -948.11145    2362.3464    218.20838    525.12582   -182.64015   -265.19282    234.66305     324.8844    296.23633 
  108000       108000    299.88456       107143    130.13493   0.81907956    -930.4786    2420.7484   -20.568706    503.72693   -92.753424   -606.46808   -1070.9063    10.170663    299.88456 
  109000       109000     295.3367       107143    122.67655   0.81907956   -861.70767    2438.6967    982.54818   -48.557574   -565.96095    108.83295    21.423255    -170.7102     295.3367 
  110000       110000    284.06847       107143    295.67204   0.81907956   -819.46302    2355.0183   -78.186352    634.02194    331.18052   -702.29547   -79.912616   -136.27292    284.06847 
  111000       111000    293.49827       107143    -519.1928   0.81907956   -880.44669    2399.4132   -813.46235   -829.78153     85.66549   -161.69257     502.8855    50.276895    293.49827 
  112000       112000    289.75994       107143   -420.36618   0.81907956   -803.02754    2435.0563    145.47891   -340.59678   -1065.9807    436.01779   -311.92476    -281.4378    289.75994 
  113000       113000    292.46843       107143    236.59471   0.81907956   -914.74949    2353.6019     21.02206    50.294393    638.46768   -977.92654   -58.753274   -138.94359    292.46843 
  114000       114000    293.43785       107143      509.766   0.81907956    -829.5276     2449.657    1559.3983   -513.18478    483.08448    50.471407    45.334923    502.72354    293.43785 
  115000       115000    291.85283       107143   -743.58574   0.81907956   -894.21445    2367.2575   -674.21834    -547.6846   -1008.8543    172.34828    674.66503    35.978581    291.85283 
  116000       116000    296.03787       107143    97.382812   0.81907956   -890.46392    2417.7761   -76.353277    68.184024    300.31769   -173.28888    529.23054    180.05796    296.03787 
  117000       117000    293.10624       107143    185.41606   0.81907956   -912.80367    2362.6753    174.24072    456.46294    -74.45546    -476.4979   -319.17745   -293.99084    293.10624 
  118000       118000    292.30018       107143    755.18772   0.81907956   -887.70124    2378.7699    608.81101    963.57408    693.17807    237.52529  -0.88371612    212.52972    292.30018 
  119000       119000    288.52839       107143   -81.668943   0.81907956   -867.07392    2357.2473   -429.77888    63.750471    121.02158   -461.56477   -341.81033     202.5201    288.52839 
  120000       120000    292.12465       107143   -139.45435   0.81907956    -844.0463    2420.4632   -826.18825    449.87689   -42.051705   -54.328288    -564.0995    355.19952    292.12465 
