# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
133000 0.536838 -0.0172529 0.17939 -0.0966773 -0.0275096 0.417443 0.232992
134000 0.373914 0.034306 0.12492 -0.154796 0.112888 0.170538 0.177714
135000 -0.333889 -0.346776 0.0187309 0.0730338 -0.206225 -0.0573423 -0.220645
136000 0.454755 0.331795 -0.0393624 -0.448632 0.0871101 0.397208 0.249062
137000 0.169514 0.0753704 -0.587133 0.466567 -0.036176 -0.00590381 -0.114083
138000 0.51837 0.207955 0.218896 -0.0995216 -0.0521133 0.0519216 0.315074
139000 0.905804 0.179788 0.416286 0.0675587 -0.407413 -0.141903 0.500626
140000 0.194327 0.279419 0.390514 -0.161433 -0.111992 0.0704299 0.288087
141000 0.0431044 0.428494 0.767582 -0.18066 -0.429797 -0.423123 0.41306
142000 -0.103697 -0.458959 -0.0221763 0.202524 -0.152885 -0.0821339 -0.194944
143000 0.636418 0.862867 0.655329 -0.224069 0.129797 0.36543 0.718205
144000 -0.300592 -0.212018 0.0573457 0.310958 0.482227 0.241754 -0.151755
145000 0.341665 0.477118 0.0686109 0.234002 -0.0328864 -0.0538937 0.295798
146000 0.677561 -0.0348287 0.452591 0.301327 0.0775612 0.363468 0.365108
147000 -0.0261659 -0.327268 -0.158988 0.387702 0.175732 0.00844329 -0.170807
148000 0.21187 -0.314687 -0.421797 0.401015 0.28577 -0.341491 -0.174871
149000 0.208594 -0.250175 0.706862 -0.0633661 0.0499893 -0.105247 0.22176
150000 1.06348 0.237762 0.214125 0.00870756 0.222526 -0.0169311 0.505121
151000 0.411115 0.0657209 0.407614 -0.0423663 0.124784 -0.120335 0.294817
152000 -0.785148 -0.667491 -0.12492 -0.420739 0.0717505 0.0111311 -0.525853
153000 -0.425701 -0.571246 0.113254 -0.505541 -0.105381 0.0635966 -0.294564
154000 0.254228 0.257306 -0.0951372 0.11372 -0.0381894 -0.353435 0.138799
155000 -0.0478374 0.371149 -0.172972 0.132986 0.0967547 -0.17655 0.0501133
156000 0.105002 0.32306 0.406023 0.00651204 0.0738607 -0.0955382 0.278029
157000 0.28775 -0.116916 0.355371 -0.236685 -0.0498808 0.129951 0.175401
158000 -0.203931 0.00181742 -0.606374 -0.0879041 0.0104109 -0.0698586 -0.269496
159000 0.674693 0.13657 0.752437 -0.143769 0.0740962 -0.0644393 0.521233
160000 -0.435314 -0.28739 0.106172 -0.139853 -0.196307 0.125162 -0.205511
161000 0.099821 0.199934 0.212809 -0.0442773 -0.0831687 -0.557625 0.170855
162000 0.327347 0.222667 0.475241 0.126111 -0.0296158 0.00661456 0.341752
163000 0.0867784 -0.387977 0.221559 -0.0331416 0.00036959 -0.125462 -0.0265468
164000 0.585359 0.279962 0.9873 0.215514 0.116093 0.0515089 0.61754
165000 0.361144 -0.138445 0.343394 -0.0249249 -0.0181217 0.253949 0.188698
166000 0.52372 -0.167771 0.320985 -0.380523 0.0421411 0.0367975 0.225644
167000 -0.0721827 0.555741 0.432334 -0.245934 0.258957 -0.10258 0.305297
168000 0.0281663 0.232926 0.389106 -0.231043 0.0167631 -0.397233 0.216733
169000 -0.36954 -0.202945 -0.588805 -0.00850887 0.137738 0.137537 -0.387096
170000 0.298195 0.454388 -0.0251303 0.0394628 0.347548 0.00610856 0.242485
171000 0.548237 0.983385 0.565312 -0.150967 -0.152668 -0.2902 0.698978
172000 -0.165147 0.262329 -0.0492699 -0.1423 -0.103592 0.0932567 0.0159705
173000 0.198126 0.577184 0.405283 -0.420783 0.0820856 -0.15085 0.393531
174000 0.472334 0.156787 0.0739718 0.00884862 0.293032 -0.0704972 0.234364
175000 0.698728 0.914446 -0.19916 -0.045561 -0.0433963 0.0591326 0.471338
176000 0.176304 0.0734175 -0.153505 0.0702058 -0.322249 0.0369383 0.032072
177000 0.251753 0.28412 -0.152124 -0.315595 -0.047726 -0.0658729 0.127916
178000 -0.0119396 -0.186703 -0.045282 -0.270431 0.241729 0.319857 -0.0813081
179000 -0.13879 -0.37733 -0.869206 -0.114958 0.075311 -0.0410984 -0.461775
180000 -0.585905 -0.480679 -0.125947 0.0928392 -0.370311 -0.384384 -0.39751
181000 0.176656 0.393127 -0.180893 0.301711 0.361438 -0.244171 0.12963
182000 0.53148 0.140023 0.604398 0.255615 0.253547 0.00405518 0.4253
183000 0.305434 0.540146 0.968851 -0.302466 -0.209043 -0.421271 0.60481
184000 -0.219928 -0.4087 0.296587 -0.0567813 0.13797 -0.371616 -0.11068
185000 0.266983 -0.0496131 -0.827332 0.0380299 -0.085636 0.249287 -0.203321
186000 -0.119242 0.294785 -0.283866 -0.237571 -0.215461 0.299611 -0.0361078
187000 0.60999 0.256869 -0.126655 -0.0783821 -0.289676 0.0899668 0.246735
188000 0.00434894 0.112192 -0.231526 0.127851 0.221338 -0.0536041 -0.0383282
189000 0.156152 0.469968 -0.229534 -0.157683 -0.400455 -0.247498 0.132195
190000 0.0814822 0.247651 0.0508069 0.25551 -0.147754 0.313459 0.126647
191000 -0.297251 0.12249 -0.116599 0.381277 0.111584 0.48409 -0.0971204
192000 0.0374809 0.811683 1.0468 0.087176 0.0915929 0.137183 0.631988
193000 0.347349 0.654394 1.3079 -0.165076 0.0478675 0.0987441 0.76988
194000 0.705439 0.174513 -0.0150611 0.166869 0.243988 0.0105455 0.288297
195000 0.297104 0.0919401 -0.159807 -0.191715 0.0672393 0.499964 0.0764121
196000 0.158394 0.537492 0.223965 -0.434113 -0.0890047 0.120668 0.306617
197000 0.31749 0.636033 -0.198631 0.137507 -0.144164 0.262345 0.251631
198000 0.430243 0.965889 0.741818 -0.217814 0.00334681 -0.0745728 0.71265
199000 0.306095 0.631925 0.843329 -0.4502 -0.0594824 -0.183819 0.593783
200000 -0.229515 0.512509 0.970512 -0.317615 0.0912948 0.196037 0.417836
