# Time-averaged data for fix dave
# TimeStep v_rho
11789000 0.819124
11790000 0.819127
11791000 0.819125
11792000 0.819129
11793000 0.819131
11794000 0.819137
11795000 0.819138
11796000 0.819138
11797000 0.819139
11798000 0.819144
11799000 0.819148
11800000 0.819152
11801000 0.819154
11802000 0.819155
11803000 0.819161
11804000 0.819169
11805000 0.819173
11806000 0.819174
11807000 0.81918
11808000 0.819183
11809000 0.819185
11810000 0.819188
11811000 0.819191
11812000 0.81919
11813000 0.819192
11814000 0.819194
11815000 0.819196
11816000 0.8192
11817000 0.819203
11818000 0.819206
11819000 0.81921
11820000 0.819214
11821000 0.819218
11822000 0.819227
11823000 0.819234
11824000 0.819238
11825000 0.819243
11826000 0.819245
11827000 0.819245
11828000 0.819249
11829000 0.819247
11830000 0.81925
11831000 0.819251
11832000 0.819254
11833000 0.81926
11834000 0.819262
11835000 0.819257
11836000 0.819255
11837000 0.819258
11838000 0.819261
11839000 0.819263
11840000 0.819262
11841000 0.819266
11842000 0.819265
11843000 0.819268
11844000 0.819268
11845000 0.819269
11846000 0.819268
11847000 0.819265
11848000 0.819268
11849000 0.819266
11850000 0.819272
11851000 0.819273
11852000 0.819276
11853000 0.819276
11854000 0.819275
11855000 0.819274
11856000 0.819274
11857000 0.819274
11858000 0.81928
11859000 0.81928
11860000 0.819282
11861000 0.819284
11862000 0.819283
11863000 0.819286
11864000 0.819285
11865000 0.819284
11866000 0.819281
11867000 0.819279
11868000 0.81928
11869000 0.819276
11870000 0.819278
11871000 0.819279
11872000 0.819281
11873000 0.819288
11874000 0.819291
11875000 0.819291
11876000 0.819292
11877000 0.819288
11878000 0.819285
11879000 0.819281
11880000 0.819281
11881000 0.819277
11882000 0.819273
11883000 0.81927
11884000 0.819269
11885000 0.819267
11886000 0.819266
11887000 0.819264
11888000 0.819264
11889000 0.819261
11890000 0.819259
11891000 0.819253
11892000 0.819251
11893000 0.819249
11894000 0.819251
11895000 0.819245
11896000 0.81924
11897000 0.819236
11898000 0.819235
11899000 0.819236
11900000 0.819231
11901000 0.819228
11902000 0.819222
11903000 0.819216
11904000 0.819213
11905000 0.81921
11906000 0.819206
11907000 0.819205
11908000 0.819203
11909000 0.819192
11910000 0.819187
11911000 0.819181
11912000 0.819178
11913000 0.819175
11914000 0.819171
11915000 0.819172
11916000 0.819166
11917000 0.819168
11918000 0.819164
11919000 0.819162
11920000 0.81916
11921000 0.819157
11922000 0.819156
11923000 0.819155
11924000 0.819152
11925000 0.819152
11926000 0.819151
11927000 0.819152
11928000 0.819156
11929000 0.819156
11930000 0.819153
11931000 0.819149
11932000 0.819152
11933000 0.819155
11934000 0.819156
11935000 0.819158
11936000 0.819156
11937000 0.819158
11938000 0.819152
11939000 0.819148
11940000 0.819146
11941000 0.81914
11942000 0.819141
11943000 0.819138
11944000 0.819133
11945000 0.819127
11946000 0.819125
11947000 0.819123
11948000 0.819118
11949000 0.819113
11950000 0.819111
11951000 0.819111
11952000 0.819109
11953000 0.819105
11954000 0.8191
11955000 0.819097
11956000 0.819096
11957000 0.819094
11958000 0.819095
11959000 0.819091
11960000 0.819093
11961000 0.819093
11962000 0.819094
11963000 0.819092
11964000 0.819086
11965000 0.81908
11966000 0.819076
11967000 0.819069
11968000 0.819065
11969000 0.819059
11970000 0.819054
11971000 0.819048
11972000 0.819044
11973000 0.819037
11974000 0.819033
11975000 0.819025
11976000 0.819023
11977000 0.819017
11978000 0.819011
11979000 0.819007
11980000 0.819001
11981000 0.819
11982000 0.818995
11983000 0.818993
11984000 0.818987
11985000 0.818985
11986000 0.818982
11987000 0.818976
11988000 0.818978
11989000 0.818976
11990000 0.818975
11991000 0.81897
11992000 0.818966
11993000 0.818963
11994000 0.818959
11995000 0.818961
11996000 0.818957
11997000 0.818954
11998000 0.818954
11999000 0.818952
12000000 0.818955
12001000 0.818957
12002000 0.818961
12003000 0.818966
12004000 0.81897
12005000 0.818975
12006000 0.818979
12007000 0.818984
12008000 0.818988
12009000 0.818993
12010000 0.818997
12011000 0.819002
12012000 0.819006
12013000 0.81901
12014000 0.819015
12015000 0.819019
12016000 0.819023
12017000 0.819028
12018000 0.819032
12019000 0.819036
12020000 0.819041
12021000 0.819045
12022000 0.819049
12023000 0.819054
12024000 0.819058
12025000 0.819062
12026000 0.819066
12027000 0.81907
12028000 0.819075
12029000 0.819079
12030000 0.819083
12031000 0.819087
12032000 0.819091
12033000 0.819095
12034000 0.819099
12035000 0.819104
12036000 0.819108
12037000 0.819112
12038000 0.819116
12039000 0.81912
12040000 0.819124
12041000 0.819128
12042000 0.819132
12043000 0.819136
12044000 0.81914
12045000 0.819144
12046000 0.819148
12047000 0.819152
12048000 0.819156
12049000 0.81916
12050000 0.819164
12051000 0.819168
12052000 0.819172
12053000 0.819175
12054000 0.819179
12055000 0.819183
12056000 0.819187
12057000 0.819191
12058000 0.819195
12059000 0.819198
12060000 0.819202
12061000 0.819206
12062000 0.81921
12063000 0.819214
12064000 0.819217
12065000 0.819221
12066000 0.819225
12067000 0.819229
12068000 0.819232
12069000 0.819236
12070000 0.81924
12071000 0.819243
12072000 0.819247
12073000 0.819251
12074000 0.819254
12075000 0.819258
12076000 0.819262
12077000 0.819265
12078000 0.819269
12079000 0.819272
12080000 0.819276
12081000 0.81928
12082000 0.819283
12083000 0.819287
12084000 0.81929
12085000 0.819294
12086000 0.819297
12087000 0.819301
12088000 0.819304
12089000 0.819308
12090000 0.819311
12091000 0.819315
12092000 0.819318
12093000 0.819322
12094000 0.819325
12095000 0.819328
12096000 0.819332
12097000 0.819335
12098000 0.819339
12099000 0.819342
12100000 0.819345
12101000 0.819349
12102000 0.819352
12103000 0.819356
12104000 0.819359
12105000 0.819362
12106000 0.819365
12107000 0.819369
12108000 0.819372
12109000 0.819375
12110000 0.819379
12111000 0.819382
12112000 0.819385
12113000 0.819388
12114000 0.819392
12115000 0.819395
12116000 0.819398
12117000 0.819401
12118000 0.819404
12119000 0.819408
12120000 0.819411
12121000 0.819414
12122000 0.819417
12123000 0.81942
12124000 0.819423
12125000 0.819426
12126000 0.81943
12127000 0.819433
12128000 0.819436
12129000 0.819439
