# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
13251000 995.804 1043.74 1021.96 74.4579 -96.1146 52.3832 1020.5
13252000 805.985 937.439 859.644 58.2266 29.1307 53.4365 867.689
13253000 866.422 943.405 848.429 -43.5131 -9.47991 7.77937 886.085
13254000 880.312 872.901 872.206 -5.81665 46.7166 -60.5913 875.14
13255000 877.162 917.149 977.715 -40.2449 46.3311 40.5787 924.009
13256000 868.706 881.147 806.997 20.8988 10.7343 -84.1265 852.283
13257000 952.555 905.743 919.597 13.1672 146.122 -90.5993 925.965
13258000 853.851 934.548 934.549 -61.9277 -9.25525 -34.7757 907.649
13259000 944.89 993.981 981.401 -45.0095 166.548 -41.3109 973.424
13260000 864.346 1003.23 1000.68 -104.764 129.157 41.4332 956.086
13261000 986.375 1002.53 950.787 7.57307 68.9105 -23.838 979.896
13262000 1055.04 1153.77 1039.71 -68.1742 -84.947 26.146 1082.84
13263000 956.778 1244.94 1082.98 -28.7232 -24.0375 -5.11167 1094.9
13264000 988.357 940.109 937.618 64.7255 22.8315 -79.7987 955.362
13265000 998.074 996.325 1124.59 14.5489 86.5685 -1.94356 1039.66
13266000 1056.55 1015.51 1020.26 3.66918 44.8841 -22.5546 1030.77
13267000 985.065 929.591 938.218 -4.79457 98.1533 -103.705 950.958
13268000 970.461 953.91 846.666 -25.6662 138.983 12.7266 923.679
13269000 1058.72 864.751 1006.39 -10.6406 41.3684 -48.0389 976.62
13270000 1029.05 763.577 1020.51 38.7911 1.20687 -28.149 937.715
13271000 946.285 853.685 1003.58 -10.4904 119.836 -38.314 934.516
13272000 978.621 857.556 929.1 45.3319 87.0337 -102.941 921.759
13273000 1023 837.267 1007.1 70.3032 62.7718 -4.1795 955.79
13274000 854.101 830.44 976.759 80.1071 63.0203 -35.3183 887.1
13275000 997.349 1010.88 1030.47 -88.2999 44.138 -27.657 1012.9
13276000 1004.81 921.453 1128.08 13.8001 69.1808 -84.0378 1018.12
13277000 1006.23 846.666 976.538 29.8969 -20.3448 -15.1518 943.146
13278000 1060.84 828.818 1014.08 -32.8793 75.7033 -15.8715 967.913
13279000 1009.36 836.547 894.241 -119.075 128.911 60.1143 913.384
13280000 888.84 769.111 931.824 -105.595 212.288 -142.559 863.258
13281000 1061.57 717.33 949.532 -104.503 169.955 -35.4852 909.479
13282000 916.994 818.496 995.813 -84.8688 186.412 -32.7443 910.434
13283000 982.497 778.524 881.431 -32.3469 158.23 -31.8915 880.817
13284000 933.303 850.022 1156.2 26.8873 85.6651 22.7929 979.84
13285000 869.367 803.727 976.3 68.0772 94.0247 -20.5032 883.132
13286000 951.348 916.347 915.459 77.542 117.961 -3.05445 927.718
13287000 948.372 783.988 1028.87 8.41612 134.012 -42.6848 920.41
13288000 835.864 834.508 1052.85 -1.61999 -6.03914 -4.66699 907.741
13289000 885.462 803.954 904.407 35.2829 31.8847 25.095 864.608
13290000 904.807 908.304 837.256 1.56461 65.1601 -31.8102 883.456
13291000 891.94 870.223 922.061 -32.4753 115.972 -60.2218 894.741
13292000 770.957 843.086 1013.13 19.0947 78.9231 57.8094 875.723
13293000 889.758 874.088 928.744 38.4712 85.3252 62.5909 897.53
13294000 688.759 811.197 938.851 -36.7834 64.3544 10.0624 812.935
13295000 872.561 802.968 786.951 -48.6488 61.6993 8.63934 820.827
13296000 1117.73 912.573 819.446 -66.5074 138.482 85.543 949.916
13297000 970.502 859.315 1001.55 -53.0399 44.9217 -31.8006 943.788
13298000 887.177 785.587 782.962 -29.507 -16.8783 -47.6759 818.575
13299000 933.308 802.666 749.789 -50.9213 -4.10261 -15.985 828.587
13300000 886.169 718.816 901.763 -31.3543 -12.6629 11.5183 835.583
13301000 835.721 791.858 877.276 -61.7861 24.1674 32.6173 834.952
13302000 1031.26 800.491 1030.82 -33.8745 12.1137 36.437 954.19
13303000 1103.99 1018.07 1051.14 -58.6846 6.72136 -1.77489 1057.73
