# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
235000 0.0168896 -0.233792 -0.00834752 0.082783 -0.152388 -0.0652871 -0.0750833
236000 0.70686 0.158144 0.427471 0.12036 0.112014 -0.363477 0.430825
237000 0.230009 0.458802 0.52984 -0.168663 0.0312976 -0.0292878 0.406217
238000 0.606515 -0.208861 0.626023 -0.0551591 -0.121018 -0.156468 0.341225
239000 0.293727 0.206851 0.20181 0.0418601 0.162913 0.208267 0.234129
240000 0.460681 0.164632 0.145932 -0.239019 -0.18981 0.218283 0.257082
241000 0.350773 0.148948 -0.0768042 0.0163903 -0.225309 0.0623012 0.140972
242000 0.242836 -0.140899 0.304504 0.230096 -0.36657 -0.136413 0.135481
243000 0.502136 1.43223 0.549981 -0.0894053 -0.0884745 0.0302024 0.828116
244000 -0.0761898 -0.0524198 0.159585 0.0413334 0.151903 -0.207527 0.0103251
245000 0.0734137 0.586985 0.592918 0.0969809 0.1969 0.145992 0.417772
246000 0.314755 0.0503709 -0.112142 -0.253856 0.227141 0.412198 0.084328
247000 0.552627 0.184881 -0.142324 -0.331097 -0.0928558 -0.0538912 0.198395
248000 0.128063 0.134792 0.221261 0.101764 0.136596 0.426574 0.161372
249000 0.055857 -0.0383766 0.160145 -0.00958048 0.170571 0.507014 0.0592084
250000 0.385341 0.29466 0.330397 -0.0780694 -0.302218 0.126002 0.3368
251000 0.618741 -0.0402488 0.192462 0.175317 -0.246065 0.104332 0.256985
252000 0.510683 -0.262266 0.0537573 -0.0524927 0.16321 0.174245 0.100725
253000 0.340453 0.331832 0.122296 -0.344557 0.332977 0.399015 0.26486
254000 0.205546 0.394494 0.225228 0.008068 0.0588651 0.197848 0.275089
255000 -0.0326947 0.538372 0.402698 -0.133709 -0.115562 0.0772835 0.302792
256000 -0.158251 0.322368 0.346872 -0.220484 -0.265301 0.259799 0.17033
257000 0.719489 0.117391 0.707732 -0.185141 -0.0555574 -0.0223651 0.514871
258000 0.344034 0.699792 0.475998 0.168422 0.326146 0.28589 0.506608
259000 0.466192 0.791858 0.720396 -0.109555 0.0773149 -0.0239785 0.659482
260000 0.448546 -0.235304 0.0203847 0.154796 0.0345036 -0.164371 0.0778755
261000 -0.128503 0.220956 0.367508 -0.0993883 0.373824 -0.00325522 0.15332
262000 -0.354678 -0.0629891 -0.194524 -0.146585 0.143774 -0.0193759 -0.204064
263000 0.190664 0.579786 0.489344 -0.194515 -0.151163 0.164882 0.419931
264000 -0.7124 -0.176867 0.442436 -0.00420802 0.16864 -0.050343 -0.148944
265000 0.270946 0.227223 0.347664 0.4593 -0.00177422 -0.0377365 0.281944
266000 0.0490684 0.311765 0.790244 -0.0826446 -0.0731615 0.0747222 0.383693
267000 1.05268 0.205992 0.487507 0.305935 -0.15051 -0.0225067 0.582058
268000 0.0721498 0.522378 0.0388451 -0.197071 0.186789 0.0504396 0.211124
269000 0.389618 0.684727 -0.0660652 0.01139 0.0469472 -0.245583 0.336093
270000 0.430251 0.328352 0.376246 0.29085 -0.326927 0.154891 0.378283
271000 0.294462 0.683411 0.439432 0.115359 -0.0319607 -0.277257 0.472435
272000 0.348007 -0.159737 0.0527216 -0.271944 0.0493528 0.260131 0.0803305
273000 -0.080511 0.117714 0.333479 0.265314 0.465695 0.052675 0.123561
274000 0.159082 0.234914 0.259771 -0.311511 0.314073 0.199792 0.217922
275000 0.260532 0.236431 0.781682 -0.146803 -0.643834 0.0787253 0.426215
276000 -0.472004 0.562852 0.36199 -0.0376272 0.0812611 0.401652 0.150946
277000 0.101555 -0.315778 0.200593 0.0538176 -0.113055 0.123533 -0.00454316
278000 -0.0297627 0.136054 0.167744 -0.25905 0.0550932 -0.0127752 0.0913449
279000 0.612622 0.120627 0.503669 0.0436726 -0.114306 0.0108822 0.412306
280000 0.481794 0.110672 1.04607 0.0361242 0.127095 0.109167 0.54618
281000 0.208192 0.022646 -0.0626159 0.065435 0.31333 0.229149 0.0560739
282000 0.0951214 0.243904 0.396854 -0.28563 0.199038 -0.229686 0.245293
283000 0.454495 0.36503 0.0541831 -0.311827 -0.194192 0.123513 0.291236
284000 0.640368 0.396423 0.425482 0.0473886 -0.122013 0.0643201 0.487424
285000 0.088432 -0.210088 0.619058 0.122971 0.0300452 0.25302 0.165801
286000 -0.220701 0.238826 0.212305 0.0566429 -0.235793 -0.0723388 0.0768102
287000 0.182349 -0.0215761 0.62921 0.0499627 0.0949862 -0.250135 0.263328
288000 0.520056 0.67719 0.886698 0.135125 -0.098596 0.158664 0.694648
289000 -0.386121 0.503472 0.355786 0.100953 0.0770813 -0.315418 0.157712
290000 0.532387 1.02872 0.171637 0.356601 0.133619 -0.188949 0.577583
291000 0.223954 0.0611155 0.332301 -0.306802 0.274614 -0.075779 0.20579
