# Time-averaged data for fix state_variables
# TimeStep c_thermo_temp v_vol v_rho v_etotal v_a v_b v_c
197000 290.917 1.8734e+07 0.00390744 5329.12 265.589 265.589 265.589
198000 293.318 1.87292e+07 0.00390844 5359.93 265.566 265.566 265.566
199000 291.572 1.87245e+07 0.00390943 5367.59 265.544 265.544 265.544
200000 292.876 1.87197e+07 0.00391042 5382.87 265.521 265.521 265.521
201000 294.283 1.87149e+07 0.00391142 5413.33 265.499 265.499 265.499
202000 292.635 1.87102e+07 0.00391241 5361.53 265.476 265.476 265.476
203000 291.882 1.87054e+07 0.00391341 5350.9 265.454 265.454 265.454
204000 292.314 1.87007e+07 0.0039144 5365.34 265.431 265.431 265.431
205000 292.426 1.86959e+07 0.0039154 5372.82 265.409 265.409 265.409
206000 290.373 1.86912e+07 0.00391639 5343.95 265.386 265.386 265.386
207000 293.662 1.86864e+07 0.00391739 5391.12 265.364 265.364 265.364
208000 292.511 1.86817e+07 0.00391838 5391.5 265.342 265.342 265.342
209000 294.945 1.86769e+07 0.00391938 5423.81 265.319 265.319 265.319
210000 294.778 1.86722e+07 0.00392038 5459.2 265.297 265.297 265.297
211000 291.701 1.86674e+07 0.00392138 5377.71 265.274 265.274 265.274
212000 294.067 1.86627e+07 0.00392237 5412.72 265.252 265.252 265.252
213000 293.835 1.86579e+07 0.00392337 5403.77 265.229 265.229 265.229
214000 291.95 1.86532e+07 0.00392437 5362.6 265.207 265.207 265.207
215000 294.174 1.86484e+07 0.00392537 5384.33 265.184 265.184 265.184
216000 295.222 1.86437e+07 0.00392637 5405.89 265.162 265.162 265.162
217000 293.578 1.86389e+07 0.00392737 5381.46 265.139 265.139 265.139
218000 295.067 1.86342e+07 0.00392837 5416.41 265.117 265.117 265.117
219000 291.187 1.86295e+07 0.00392937 5351.09 265.094 265.094 265.094
220000 291.818 1.86247e+07 0.00393037 5377.03 265.072 265.072 265.072
221000 292.025 1.862e+07 0.00393137 5352.64 265.049 265.049 265.049
222000 292.809 1.86152e+07 0.00393237 5365.72 265.027 265.027 265.027
223000 293.485 1.86105e+07 0.00393337 5368.26 265.004 265.004 265.004
224000 291.444 1.86058e+07 0.00393437 5369.18 264.982 264.982 264.982
225000 294.758 1.8601e+07 0.00393537 5394.39 264.959 264.959 264.959
226000 294.634 1.85963e+07 0.00393637 5394.39 264.937 264.937 264.937
227000 294.524 1.85916e+07 0.00393738 5380.11 264.914 264.914 264.914
228000 292.995 1.85868e+07 0.00393838 5372.75 264.892 264.892 264.892
229000 292.582 1.85821e+07 0.00393938 5367.23 264.869 264.869 264.869
230000 293.308 1.85773e+07 0.00394039 5363.14 264.847 264.847 264.847
231000 294.446 1.85726e+07 0.00394139 5385.49 264.824 264.824 264.824
232000 293.093 1.85679e+07 0.0039424 5389.66 264.802 264.802 264.802
233000 293.64 1.85632e+07 0.0039434 5372.93 264.779 264.779 264.779
234000 292.764 1.85584e+07 0.00394441 5358.17 264.757 264.757 264.757
235000 293.304 1.85537e+07 0.00394541 5393.2 264.734 264.734 264.734
236000 293.792 1.8549e+07 0.00394642 5398.91 264.712 264.712 264.712
237000 293.451 1.85442e+07 0.00394742 5369.76 264.689 264.689 264.689
238000 292.661 1.85395e+07 0.00394843 5383.29 264.667 264.667 264.667
239000 292.39 1.85348e+07 0.00394944 5371.79 264.644 264.644 264.644
240000 290.272 1.85301e+07 0.00395044 5338.15 264.622 264.622 264.622
241000 289.679 1.85253e+07 0.00395145 5330.64 264.599 264.599 264.599
242000 292.956 1.85206e+07 0.00395246 5382.42 264.577 264.577 264.577
243000 293.233 1.85159e+07 0.00395347 5395.88 264.554 264.554 264.554
244000 294.894 1.85112e+07 0.00395448 5383.4 264.532 264.532 264.532
245000 292.901 1.85064e+07 0.00395548 5369.77 264.509 264.509 264.509
246000 292.919 1.85017e+07 0.00395649 5356.42 264.487 264.487 264.487
247000 290.872 1.8497e+07 0.0039575 5319.01 264.464 264.464 264.464
248000 293.202 1.84923e+07 0.00395851 5367.73 264.442 264.442 264.442
249000 292.148 1.84876e+07 0.00395952 5344.41 264.419 264.419 264.419
250000 295.528 1.84829e+07 0.00396053 5416.08 264.397 264.397 264.397
251000 293.739 1.84781e+07 0.00396154 5370.38 264.374 264.374 264.374
252000 295.083 1.84734e+07 0.00396256 5395.49 264.352 264.352 264.352
253000 291.789 1.84687e+07 0.00396357 5317.69 264.329 264.329 264.329
254000 291.766 1.8464e+07 0.00396458 5309.66 264.307 264.307 264.307
255000 294.135 1.84593e+07 0.00396559 5347.99 264.284 264.284 264.284
256000 293.502 1.84546e+07 0.0039666 5341.28 264.262 264.262 264.262
257000 292.049 1.84499e+07 0.00396762 5322.86 264.239 264.239 264.239
258000 291.225 1.84451e+07 0.00396863 5312.92 264.217 264.217 264.217
259000 293.763 1.84404e+07 0.00396964 5353.56 264.194 264.194 264.194
260000 294.063 1.84357e+07 0.00397066 5374.7 264.172 264.172 264.172
261000 293.439 1.8431e+07 0.00397167 5390.84 264.149 264.149 264.149
262000 292.949 1.84263e+07 0.00397269 5352.68 264.127 264.127 264.127
263000 291.181 1.84216e+07 0.0039737 5319.3 264.105 264.105 264.105
264000 294.675 1.84169e+07 0.00397472 5385.12 264.082 264.082 264.082
265000 292.59 1.84122e+07 0.00397573 5367.33 264.06 264.06 264.06
266000 290.788 1.84075e+07 0.00397675 5326.63 264.037 264.037 264.037
267000 295.887 1.84028e+07 0.00397777 5421.96 264.015 264.015 264.015
268000 293.062 1.83981e+07 0.00397878 5378.51 263.992 263.992 263.992
269000 293.986 1.83934e+07 0.0039798 5383.5 263.97 263.97 263.97
270000 293.45 1.83887e+07 0.00398082 5378.52 263.947 263.947 263.947
271000 292.179 1.8384e+07 0.00398183 5342.07 263.925 263.925 263.925
272000 292.387 1.83793e+07 0.00398285 5344.2 263.902 263.902 263.902
273000 293.019 1.83746e+07 0.00398387 5360.28 263.88 263.88 263.88
274000 292.656 1.83699e+07 0.00398489 5380.11 263.857 263.857 263.857
275000 294.5 1.83652e+07 0.00398591 5386.85 263.835 263.835 263.835
276000 291.344 1.83605e+07 0.00398693 5336.84 263.812 263.812 263.812
277000 291.929 1.83558e+07 0.00398795 5354.27 263.79 263.79 263.79
278000 294.682 1.83511e+07 0.00398897 5395.92 263.767 263.767 263.767
279000 293.143 1.83464e+07 0.00398999 5341.75 263.745 263.745 263.745
280000 293.943 1.83417e+07 0.00399101 5372.94 263.722 263.722 263.722
281000 293.161 1.8337e+07 0.00399203 5365.39 263.7 263.7 263.7
282000 293.066 1.83323e+07 0.00399305 5356.86 263.677 263.677 263.677
283000 292.592 1.83276e+07 0.00399407 5325.9 263.655 263.655 263.655
284000 290.216 1.83229e+07 0.0039951 5306.2 263.632 263.632 263.632
285000 293.745 1.83183e+07 0.00399612 5367.29 263.61 263.61 263.61
286000 292.784 1.83136e+07 0.00399714 5326.9 263.587 263.587 263.587
287000 292.255 1.83089e+07 0.00399817 5315.41 263.565 263.565 263.565
288000 290.956 1.83042e+07 0.00399919 5309.31 263.542 263.542 263.542
289000 291.517 1.82995e+07 0.00400021 5328.5 263.52 263.52 263.52
290000 292.792 1.82948e+07 0.00400124 5372.26 263.497 263.497 263.497
291000 294.248 1.82901e+07 0.00400226 5392.98 263.475 263.475 263.475
292000 293.944 1.82855e+07 0.00400329 5391.39 263.452 263.452 263.452
293000 294.823 1.82808e+07 0.00400431 5416.87 263.43 263.43 263.43
294000 292.954 1.82761e+07 0.00400534 5378.91 263.407 263.407 263.407
295000 293.848 1.82714e+07 0.00400637 5381.02 263.385 263.385 263.385
296000 293.642 1.82667e+07 0.00400739 5394.38 263.362 263.362 263.362
297000 293.298 1.82621e+07 0.00400842 5376.28 263.34 263.34 263.34
298000 292.06 1.82574e+07 0.00400945 5334.38 263.317 263.317 263.317
299000 293.428 1.82527e+07 0.00401047 5353.44 263.295 263.295 263.295
300000 293.607 1.8248e+07 0.0040115 5379.95 263.272 263.272 263.272
301000 293.277 1.82433e+07 0.00401253 5368.23 263.25 263.25 263.25
302000 291.446 1.82387e+07 0.00401356 5353.92 263.227 263.227 263.227
303000 292.102 1.8234e+07 0.00401459 5340.53 263.205 263.205 263.205
304000 293.843 1.82293e+07 0.00401562 5379.16 263.182 263.182 263.182
305000 293.247 1.82246e+07 0.00401665 5371.52 263.16 263.16 263.16
306000 292.618 1.822e+07 0.00401768 5357.59 263.137 263.137 263.137
307000 293.843 1.82153e+07 0.00401871 5359.66 263.115 263.115 263.115
308000 294.215 1.82106e+07 0.00401974 5367.58 263.092 263.092 263.092
309000 291.068 1.8206e+07 0.00402077 5308.39 263.07 263.07 263.07
310000 293.634 1.82013e+07 0.0040218 5363.1 263.047 263.047 263.047
311000 291.61 1.81966e+07 0.00402283 5334.1 263.025 263.025 263.025
312000 291.133 1.8192e+07 0.00402386 5339.53 263.002 263.002 263.002
313000 294.697 1.81873e+07 0.0040249 5381.47 262.98 262.98 262.98
314000 296.689 1.81826e+07 0.00402593 5421.26 262.957 262.957 262.957
315000 293.979 1.8178e+07 0.00402696 5378.6 262.935 262.935 262.935
316000 292.502 1.81733e+07 0.004028 5347.85 262.912 262.912 262.912
317000 292.589 1.81686e+07 0.00402903 5373.4 262.89 262.89 262.89
318000 293.597 1.8164e+07 0.00403006 5379.94 262.867 262.867 262.867
319000 293.06 1.81593e+07 0.0040311 5359.81 262.845 262.845 262.845
320000 292.576 1.81546e+07 0.00403213 5383.28 262.823 262.823 262.823
321000 292.882 1.815e+07 0.00403317 5382.45 262.8 262.8 262.8
322000 292.281 1.81453e+07 0.00403421 5348.05 262.778 262.778 262.778
323000 291.079 1.81407e+07 0.00403524 5317.19 262.755 262.755 262.755
324000 293.167 1.8136e+07 0.00403628 5402.5 262.733 262.733 262.733
325000 292.828 1.81313e+07 0.00403731 5344.35 262.71 262.71 262.71
326000 292.236 1.81267e+07 0.00403835 5346.78 262.688 262.688 262.688
327000 293.031 1.8122e+07 0.00403939 5380.83 262.665 262.665 262.665
328000 292.902 1.81174e+07 0.00404043 5372.03 262.643 262.643 262.643
329000 294.533 1.81127e+07 0.00404146 5379.94 262.62 262.62 262.62
330000 292.324 1.81081e+07 0.0040425 5336.02 262.598 262.598 262.598
331000 290.013 1.81034e+07 0.00404354 5292.33 262.575 262.575 262.575
332000 294.879 1.80988e+07 0.00404458 5386.9 262.553 262.553 262.553
333000 294.008 1.80941e+07 0.00404562 5401.93 262.53 262.53 262.53
334000 294.627 1.80895e+07 0.00404666 5384.31 262.508 262.508 262.508
335000 294.675 1.80848e+07 0.0040477 5387.5 262.485 262.485 262.485
336000 294.932 1.80802e+07 0.00404874 5400.73 262.463 262.463 262.463
337000 290.732 1.80755e+07 0.00404978 5309.23 262.44 262.44 262.44
338000 293.201 1.80709e+07 0.00405082 5334.94 262.418 262.418 262.418
339000 293.361 1.80662e+07 0.00405187 5346.57 262.395 262.395 262.395
340000 293.334 1.80616e+07 0.00405291 5339.44 262.373 262.373 262.373
341000 295.722 1.80569e+07 0.00405395 5383.58 262.35 262.35 262.35
342000 293.419 1.80523e+07 0.00405499 5354.28 262.328 262.328 262.328
343000 293.491 1.80477e+07 0.00405604 5366.12 262.305 262.305 262.305
344000 292.863 1.8043e+07 0.00405708 5364.85 262.283 262.283 262.283
345000 294.772 1.80384e+07 0.00405812 5360.85 262.26 262.26 262.26
346000 292.889 1.80337e+07 0.00405917 5311.92 262.238 262.238 262.238
347000 292.321 1.80291e+07 0.00406021 5338.27 262.215 262.215 262.215
348000 294.248 1.80245e+07 0.00406126 5361.4 262.193 262.193 262.193
349000 293.645 1.80198e+07 0.0040623 5360.67 262.17 262.17 262.17
350000 291.928 1.80152e+07 0.00406335 5327.18 262.148 262.148 262.148
351000 293.828 1.80105e+07 0.00406439 5350.63 262.125 262.125 262.125
352000 293.487 1.80059e+07 0.00406544 5358.44 262.103 262.103 262.103
353000 294.626 1.80013e+07 0.00406649 5376.98 262.08 262.08 262.08
354000 293.745 1.79966e+07 0.00406753 5375.23 262.058 262.058 262.058
355000 294.662 1.7992e+07 0.00406858 5403.87 262.035 262.035 262.035
356000 292.043 1.79874e+07 0.00406963 5349.09 262.013 262.013 262.013
357000 294.452 1.79827e+07 0.00407068 5400.6 261.99 261.99 261.99
358000 294.27 1.79781e+07 0.00407173 5378.87 261.968 261.968 261.968
359000 292.53 1.79735e+07 0.00407278 5323.42 261.945 261.945 261.945
360000 294.226 1.79689e+07 0.00407383 5360.52 261.923 261.923 261.923
361000 294.244 1.79642e+07 0.00407487 5362.07 261.9 261.9 261.9
362000 292.467 1.79596e+07 0.00407592 5307.63 261.878 261.878 261.878
363000 292.004 1.7955e+07 0.00407698 5321.39 261.855 261.855 261.855
364000 291.947 1.79503e+07 0.00407803 5349.72 261.833 261.833 261.833
