# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
192000 -0.19828 0.315764 0.420361 -0.0330617 0.0534947 -0.37357 0.179282
193000 0.248733 0.750033 -0.114513 -0.0156779 0.241266 -0.16268 0.294751
194000 0.391619 -0.0151729 0.56082 -0.18057 -0.0551047 0.342192 0.312422
195000 0.532643 -0.186246 0.433022 -0.12576 0.0672457 0.00336288 0.259806
196000 -0.0949647 -0.036465 0.0392214 -0.254493 0.0527892 -0.00688998 -0.0307361
197000 -0.124883 -0.802248 -0.2405 -0.141597 -0.0283051 -0.148125 -0.38921
198000 0.436101 0.123581 0.671947 0.159255 -0.0522698 -0.0515836 0.410543
199000 -0.169815 0.318572 -0.109124 -0.0273993 0.114034 -0.215438 0.0132112
200000 0.769884 0.0959749 0.31765 0.154376 -0.027967 -0.1398 0.394503
201000 0.0334682 0.375498 0.0456258 0.050757 -0.106354 -0.0346186 0.151531
202000 0.336446 0.182993 0.0282534 0.0793499 0.0147186 -0.101466 0.182564
203000 0.246075 0.302127 -0.228441 -0.0135153 -0.278681 0.0812005 0.106587
204000 -0.258815 0.555266 0.398894 -0.277604 -0.0348035 0.0886457 0.231781
205000 0.0169316 0.152381 0.0782811 0.158694 0.156812 0.0239808 0.0825313
206000 0.285661 -0.14729 0.439678 -0.116659 0.372047 0.212056 0.192683
207000 0.368984 0.499622 0.632995 -0.0686872 0.0401488 -0.543335 0.500533
208000 0.72725 0.538159 0.529949 -0.274529 -0.334724 -0.303232 0.598453
209000 0.509127 0.802035 0.164561 -0.0403792 -0.133191 -0.0254744 0.491908
210000 0.428835 0.161068 0.437289 -0.176711 -0.172699 -0.228658 0.342397
211000 0.369032 0.566835 0.456826 0.0317269 -0.24424 -0.0206648 0.464231
212000 0.348223 0.449674 0.375877 0.0216922 0.0754774 0.016429 0.391258
213000 -0.0210398 0.0866307 -0.187314 0.335432 0.305404 0.186936 -0.0405742
214000 0.675901 0.389011 0.575044 0.0851553 -0.100978 -0.173393 0.546652
215000 0.606282 0.201695 0.533334 -0.15403 -0.0530874 -0.0780594 0.447104
216000 -0.118163 0.194186 0.302315 -0.297613 -0.00978395 -0.038898 0.126113
217000 0.756878 0.694166 0.549999 -0.123495 -0.14169 0.137878 0.667015
218000 0.540207 -0.176175 0.524475 0.024284 0.412418 0.0426928 0.296169
219000 0.387895 -0.105814 0.820066 0.0670742 -0.0300749 0.15478 0.367383
220000 0.161689 0.100697 0.593619 -0.234402 -0.0646837 -0.47865 0.285335
221000 0.261952 0.295211 0.361188 -0.212642 0.394636 -0.0383409 0.306117
222000 -0.171865 0.257524 -0.0209601 0.175164 -0.159527 0.0847371 0.0215663
223000 1.01128 0.441453 0.503089 -0.228699 -0.0912673 -0.171225 0.651942
224000 0.532332 -0.478272 0.381427 -0.0275765 -0.179182 -0.0808322 0.145163
225000 0.114516 0.231663 0.68964 0.0307407 -0.0832555 -0.0778884 0.345273
226000 0.515166 0.061916 0.692749 -0.0664918 -0.0837665 -0.113019 0.423277
227000 -0.0105151 0.183406 0.181305 0.127234 -0.242046 0.125594 0.118065
228000 0.318191 -0.0327076 0.448787 -0.204444 0.147379 0.153915 0.244757
229000 0.414118 0.370812 0.0304499 -0.00908627 -0.0352087 0.104212 0.271793
230000 -0.0588502 -0.149135 0.160364 0.222108 0.236007 -0.0583454 -0.0158738
231000 -0.18355 -0.0991911 -0.116909 0.330445 -0.0116203 0.11725 -0.133217
232000 0.171226 0.400681 0.866901 -0.276653 -0.0544168 0.0837955 0.479603
233000 0.413262 0.11222 -0.306272 -0.228177 -0.0247328 0.507695 0.07307
