# Time-averaged data for fix dave
# TimeStep v_massdensity
22649000 0.867448
22650000 0.867448
22651000 0.867448
22652000 0.867449
22653000 0.867449
22654000 0.867449
22655000 0.867449
22656000 0.867449
22657000 0.867449
22658000 0.867449
22659000 0.86745
22660000 0.86745
22661000 0.86745
22662000 0.867449
22663000 0.867449
22664000 0.867449
22665000 0.867449
22666000 0.867449
22667000 0.867449
22668000 0.867449
22669000 0.867449
22670000 0.867449
22671000 0.867449
22672000 0.867449
22673000 0.867449
22674000 0.867448
22675000 0.867448
22676000 0.867448
22677000 0.867448
22678000 0.867447
22679000 0.867448
22680000 0.867448
22681000 0.867448
22682000 0.867447
22683000 0.867447
22684000 0.867446
22685000 0.867446
22686000 0.867446
22687000 0.867446
22688000 0.867446
22689000 0.867446
22690000 0.867446
22691000 0.867446
22692000 0.867446
22693000 0.867446
22694000 0.867447
22695000 0.867447
22696000 0.867447
22697000 0.867448
22698000 0.867449
22699000 0.867449
22700000 0.867449
22701000 0.86745
22702000 0.86745
22703000 0.86745
22704000 0.86745
22705000 0.86745
22706000 0.86745
22707000 0.867451
22708000 0.867451
22709000 0.867451
22710000 0.867451
22711000 0.867452
22712000 0.867452
22713000 0.867452
22714000 0.867452
22715000 0.867452
22716000 0.867453
22717000 0.867453
22718000 0.867453
22719000 0.867453
22720000 0.867453
22721000 0.867454
22722000 0.867455
22723000 0.867455
22724000 0.867455
22725000 0.867455
22726000 0.867456
22727000 0.867456
22728000 0.867456
22729000 0.867456
22730000 0.867456
22731000 0.867456
22732000 0.867456
22733000 0.867456
22734000 0.867456
22735000 0.867456
22736000 0.867456
22737000 0.867455
22738000 0.867455
22739000 0.867455
22740000 0.867454
22741000 0.867454
22742000 0.867454
22743000 0.867454
22744000 0.867454
22745000 0.867454
22746000 0.867453
22747000 0.867453
22748000 0.867453
22749000 0.867453
22750000 0.867453
22751000 0.867453
22752000 0.867453
22753000 0.867454
22754000 0.867454
22755000 0.867454
22756000 0.867455
22757000 0.867455
22758000 0.867455
22759000 0.867456
22760000 0.867455
22761000 0.867456
22762000 0.867456
22763000 0.867457
22764000 0.867457
22765000 0.867457
22766000 0.867457
22767000 0.867457
22768000 0.867457
22769000 0.867457
22770000 0.867457
22771000 0.867458
22772000 0.867458
22773000 0.867458
22774000 0.867459
22775000 0.867459
22776000 0.867459
22777000 0.867459
22778000 0.867459
22779000 0.867459
22780000 0.86746
22781000 0.86746
22782000 0.867461
22783000 0.867461
22784000 0.867461
22785000 0.867462
22786000 0.867463
22787000 0.867464
22788000 0.867465
22789000 0.867465
22790000 0.867465
22791000 0.867466
22792000 0.867466
22793000 0.867466
22794000 0.867466
22795000 0.867466
22796000 0.867466
22797000 0.867466
22798000 0.867465
22799000 0.867465
22800000 0.867464
22801000 0.867464
22802000 0.867465
22803000 0.867464
22804000 0.867464
22805000 0.867464
22806000 0.867464
22807000 0.867464
22808000 0.867464
22809000 0.867464
22810000 0.867463
22811000 0.867462
22812000 0.867461
22813000 0.867461
22814000 0.867461
22815000 0.867461
22816000 0.867461
22817000 0.867461
22818000 0.86746
22819000 0.86746
22820000 0.867459
22821000 0.867459
22822000 0.867458
22823000 0.867458
22824000 0.867457
22825000 0.867457
22826000 0.867457
22827000 0.867458
22828000 0.867457
22829000 0.867457
22830000 0.867457
22831000 0.867457
22832000 0.867457
22833000 0.867458
22834000 0.867458
22835000 0.867459
22836000 0.867459
22837000 0.86746
22838000 0.86746
22839000 0.86746
22840000 0.86746
22841000 0.86746
22842000 0.86746
22843000 0.86746
22844000 0.867461
22845000 0.867461
22846000 0.867461
22847000 0.867461
22848000 0.867461
22849000 0.867461
22850000 0.86746
22851000 0.86746
22852000 0.867459
22853000 0.867459
22854000 0.867459
22855000 0.867459
22856000 0.867459
22857000 0.867459
22858000 0.867459
22859000 0.867459
22860000 0.867459
22861000 0.867459
22862000 0.867459
22863000 0.86746
22864000 0.86746
22865000 0.86746
22866000 0.86746
22867000 0.86746
22868000 0.86746
22869000 0.867459
22870000 0.867459
22871000 0.867458
22872000 0.867458
22873000 0.867458
22874000 0.867457
22875000 0.867457
22876000 0.867457
22877000 0.867456
22878000 0.867455
22879000 0.867455
22880000 0.867454
22881000 0.867454
22882000 0.867454
22883000 0.867454
22884000 0.867453
22885000 0.867453
22886000 0.867452
22887000 0.867452
22888000 0.867453
22889000 0.867452
22890000 0.867452
22891000 0.867452
22892000 0.867452
22893000 0.867452
22894000 0.867452
22895000 0.867452
22896000 0.867452
22897000 0.867452
22898000 0.867452
22899000 0.867452
22900000 0.867452
22901000 0.867452
22902000 0.867452
22903000 0.867452
22904000 0.867452
22905000 0.867451
22906000 0.867451
22907000 0.867451
22908000 0.867451
22909000 0.867451
22910000 0.86745
22911000 0.86745
22912000 0.86745
22913000 0.86745
22914000 0.86745
22915000 0.86745
22916000 0.86745
22917000 0.86745
22918000 0.86745
22919000 0.86745
22920000 0.867451
22921000 0.867451
22922000 0.867451
22923000 0.867452
22924000 0.867452
22925000 0.867452
22926000 0.867452
22927000 0.867452
22928000 0.867452
22929000 0.867451
22930000 0.867452
22931000 0.867451
22932000 0.867452
22933000 0.867451
22934000 0.867451
22935000 0.867451
22936000 0.86745
22937000 0.86745
22938000 0.86745
22939000 0.86745
22940000 0.86745
22941000 0.867449
22942000 0.867448
22943000 0.867447
22944000 0.867447
22945000 0.867446
22946000 0.867446
22947000 0.867446
22948000 0.867446
22949000 0.867446
22950000 0.867446
22951000 0.867446
22952000 0.867446
22953000 0.867446
22954000 0.867446
22955000 0.867446
22956000 0.867445
22957000 0.867445
22958000 0.867445
22959000 0.867445
22960000 0.867445
22961000 0.867445
22962000 0.867445
22963000 0.867445
22964000 0.867445
22965000 0.867445
22966000 0.867445
22967000 0.867446
22968000 0.867446
22969000 0.867446
22970000 0.867446
22971000 0.867446
22972000 0.867446
22973000 0.867447
22974000 0.867447
22975000 0.867447
22976000 0.867447
22977000 0.867447
22978000 0.867447
22979000 0.867447
22980000 0.867448
22981000 0.867448
22982000 0.867449
22983000 0.867449
22984000 0.867451
22985000 0.867451
22986000 0.867452
22987000 0.867453
22988000 0.867454
22989000 0.867455
22990000 0.867455
22991000 0.867456
22992000 0.867457
22993000 0.867458
22994000 0.867459
22995000 0.86746
22996000 0.867461
22997000 0.867461
22998000 0.867462
22999000 0.867463
23000000 0.867463
