# Time-averaged data for fix tave
# TimeStep v_temperature
16487000 292.967
16488000 292.968
16489000 292.968
16490000 292.967
16491000 292.967
16492000 292.967
16493000 292.967
16494000 292.967
16495000 292.967
16496000 292.967
16497000 292.967
16498000 292.967
16499000 292.967
16500000 292.967
16501000 292.967
16502000 292.967
16503000 292.966
16504000 292.966
16505000 292.966
16506000 292.966
16507000 292.966
16508000 292.966
16509000 292.966
16510000 292.967
16511000 292.967
16512000 292.966
16513000 292.966
16514000 292.967
16515000 292.967
16516000 292.967
16517000 292.968
16518000 292.968
16519000 292.968
16520000 292.969
16521000 292.969
16522000 292.969
16523000 292.969
16524000 292.97
16525000 292.97
16526000 292.969
16527000 292.97
16528000 292.97
16529000 292.97
16530000 292.969
16531000 292.969
16532000 292.969
16533000 292.969
16534000 292.97
16535000 292.97
16536000 292.97
16537000 292.97
16538000 292.97
16539000 292.97
16540000 292.97
16541000 292.97
16542000 292.971
16543000 292.97
16544000 292.97
16545000 292.971
16546000 292.971
16547000 292.971
16548000 292.97
16549000 292.97
16550000 292.97
16551000 292.97
16552000 292.97
16553000 292.97
16554000 292.97
16555000 292.97
16556000 292.97
16557000 292.97
16558000 292.971
16559000 292.971
16560000 292.97
16561000 292.97
16562000 292.97
16563000 292.97
16564000 292.97
16565000 292.971
16566000 292.971
16567000 292.971
16568000 292.971
16569000 292.971
16570000 292.971
16571000 292.971
16572000 292.97
16573000 292.97
16574000 292.971
16575000 292.971
16576000 292.971
16577000 292.971
16578000 292.972
16579000 292.972
16580000 292.972
16581000 292.972
16582000 292.973
16583000 292.973
16584000 292.973
16585000 292.973
16586000 292.973
16587000 292.973
16588000 292.973
16589000 292.973
16590000 292.973
16591000 292.973
16592000 292.973
16593000 292.974
16594000 292.974
16595000 292.975
16596000 292.975
16597000 292.975
16598000 292.975
16599000 292.975
16600000 292.975
16601000 292.975
16602000 292.975
16603000 292.975
16604000 292.975
16605000 292.975
16606000 292.975
16607000 292.975
16608000 292.975
16609000 292.975
16610000 292.976
16611000 292.976
16612000 292.976
16613000 292.975
16614000 292.975
16615000 292.975
16616000 292.975
16617000 292.975
16618000 292.975
16619000 292.975
16620000 292.975
16621000 292.975
16622000 292.975
16623000 292.975
16624000 292.975
16625000 292.976
16626000 292.976
16627000 292.976
16628000 292.977
16629000 292.977
16630000 292.977
16631000 292.976
16632000 292.977
16633000 292.977
16634000 292.977
16635000 292.977
16636000 292.977
16637000 292.978
16638000 292.978
16639000 292.978
16640000 292.978
16641000 292.979
16642000 292.979
16643000 292.979
16644000 292.979
16645000 292.979
16646000 292.979
16647000 292.979
16648000 292.979
16649000 292.979
16650000 292.98
16651000 292.98
16652000 292.98
16653000 292.981
16654000 292.98
16655000 292.981
16656000 292.98
16657000 292.98
16658000 292.98
16659000 292.98
16660000 292.98
16661000 292.981
16662000 292.98
16663000 292.98
16664000 292.98
16665000 292.98
16666000 292.98
16667000 292.98
16668000 292.981
16669000 292.981
16670000 292.98
16671000 292.981
16672000 292.981
16673000 292.981
16674000 292.981
16675000 292.981
16676000 292.981
16677000 292.981
16678000 292.981
16679000 292.98
16680000 292.98
16681000 292.98
16682000 292.98
16683000 292.981
16684000 292.98
16685000 292.98
16686000 292.98
16687000 292.98
16688000 292.98
16689000 292.98
16690000 292.98
16691000 292.98
16692000 292.98
16693000 292.98
16694000 292.98
16695000 292.98
16696000 292.98
16697000 292.979
16698000 292.98
16699000 292.98
16700000 292.981
16701000 292.981
16702000 292.982
16703000 292.982
16704000 292.981
16705000 292.981
16706000 292.981
16707000 292.981
16708000 292.981
16709000 292.981
16710000 292.981
16711000 292.981
16712000 292.981
16713000 292.981
16714000 292.981
16715000 292.981
16716000 292.982
16717000 292.982
16718000 292.982
16719000 292.982
16720000 292.982
16721000 292.982
16722000 292.983
16723000 292.983
16724000 292.984
16725000 292.984
16726000 292.984
16727000 292.985
16728000 292.985
16729000 292.985
16730000 292.985
16731000 292.985
16732000 292.985
16733000 292.984
16734000 292.984
16735000 292.984
16736000 292.984
16737000 292.984
16738000 292.984
16739000 292.984
16740000 292.984
16741000 292.984
16742000 292.984
16743000 292.984
16744000 292.984
16745000 292.984
16746000 292.984
16747000 292.984
16748000 292.984
16749000 292.984
16750000 292.984
16751000 292.984
16752000 292.984
16753000 292.985
16754000 292.984
16755000 292.984
16756000 292.985
16757000 292.985
16758000 292.985
16759000 292.984
16760000 292.985
16761000 292.984
16762000 292.984
16763000 292.984
16764000 292.984
16765000 292.984
16766000 292.984
16767000 292.984
16768000 292.984
16769000 292.984
16770000 292.984
16771000 292.984
16772000 292.984
16773000 292.985
16774000 292.985
16775000 292.984
16776000 292.984
16777000 292.984
16778000 292.984
16779000 292.984
16780000 292.985
16781000 292.985
16782000 292.985
16783000 292.985
16784000 292.985
16785000 292.986
16786000 292.986
16787000 292.986
16788000 292.987
16789000 292.987
16790000 292.987
16791000 292.987
16792000 292.987
16793000 292.987
16794000 292.988
16795000 292.988
16796000 292.988
16797000 292.988
16798000 292.988
16799000 292.988
16800000 292.988
16801000 292.988
16802000 292.988
16803000 292.988
16804000 292.988
16805000 292.988
16806000 292.987
16807000 292.988
16808000 292.988
16809000 292.988
16810000 292.988
16811000 292.988
16812000 292.989
16813000 292.989
16814000 292.989
16815000 292.988
16816000 292.988
16817000 292.989
16818000 292.989
16819000 292.989
16820000 292.989
16821000 292.988
16822000 292.988
16823000 292.988
16824000 292.988
16825000 292.988
16826000 292.988
16827000 292.988
16828000 292.988
16829000 292.988
16830000 292.988
16831000 292.988
16832000 292.988
16833000 292.988
16834000 292.988
16835000 292.988
16836000 292.989
16837000 292.989
16838000 292.988
16839000 292.989
16840000 292.989
16841000 292.989
16842000 292.989
16843000 292.989
16844000 292.989
16845000 292.989
16846000 292.988
16847000 292.989
16848000 292.988
16849000 292.988
16850000 292.989
16851000 292.988
16852000 292.989
16853000 292.989
16854000 292.989
16855000 292.989
16856000 292.989
16857000 292.989
16858000 292.989
16859000 292.989
16860000 292.99
16861000 292.99
16862000 292.99
16863000 292.99
16864000 292.99
16865000 292.99
16866000 292.99
16867000 292.99
16868000 292.99
16869000 292.99
16870000 292.991
16871000 292.991
16872000 292.991
16873000 292.991
16874000 292.991
16875000 292.991
16876000 292.991
16877000 292.991
16878000 292.991
16879000 292.991
16880000 292.991
16881000 292.991
16882000 292.992
16883000 292.992
16884000 292.991
16885000 292.991
16886000 292.992
16887000 292.992
16888000 292.992
16889000 292.992
16890000 292.992
16891000 292.992
16892000 292.992
16893000 292.992
16894000 292.992
16895000 292.992
16896000 292.992
16897000 292.991
16898000 292.991
16899000 292.992
16900000 292.992
16901000 292.991
16902000 292.991
16903000 292.991
16904000 292.991
16905000 292.991
16906000 292.991
16907000 292.991
16908000 292.991
16909000 292.991
16910000 292.991
16911000 292.991
16912000 292.991
16913000 292.991
16914000 292.991
16915000 292.991
16916000 292.992
16917000 292.992
16918000 292.992
16919000 292.992
16920000 292.992
16921000 292.992
16922000 292.992
16923000 292.991
16924000 292.991
16925000 292.991
16926000 292.992
16927000 292.991
16928000 292.991
16929000 292.991
16930000 292.991
16931000 292.991
16932000 292.991
16933000 292.99
16934000 292.99
16935000 292.99
16936000 292.99
16937000 292.99
16938000 292.991
16939000 292.991
16940000 292.99
16941000 292.99
16942000 292.99
16943000 292.99
16944000 292.99
16945000 292.99
16946000 292.989
16947000 292.99
16948000 292.99
16949000 292.99
16950000 292.99
16951000 292.99
16952000 292.99
16953000 292.99
16954000 292.99
16955000 292.99
16956000 292.99
16957000 292.99
16958000 292.99
16959000 292.99
16960000 292.99
16961000 292.99
16962000 292.989
16963000 292.989
16964000 292.989
16965000 292.989
16966000 292.989
16967000 292.989
16968000 292.988
16969000 292.989
16970000 292.988
16971000 292.988
16972000 292.988
16973000 292.988
16974000 292.988
16975000 292.988
16976000 292.988
16977000 292.988
16978000 292.988
16979000 292.988
16980000 292.988
16981000 292.987
16982000 292.988
16983000 292.988
16984000 292.988
16985000 292.987
16986000 292.987
16987000 292.988
16988000 292.988
16989000 292.988
16990000 292.988
16991000 292.988
16992000 292.988
16993000 292.988
16994000 292.987
16995000 292.988
16996000 292.988
16997000 292.988
16998000 292.988
16999000 292.987
17000000 292.988
17001000 292.987
17002000 292.987
17003000 292.988
17004000 292.987
17005000 292.987
17006000 292.987
17007000 292.987
17008000 292.988
17009000 292.987
17010000 292.987
17011000 292.987
17012000 292.988
17013000 292.987
17014000 292.987
17015000 292.988
17016000 292.987
17017000 292.987
17018000 292.987
17019000 292.987
17020000 292.987
17021000 292.987
17022000 292.987
17023000 292.987
17024000 292.987
17025000 292.987
17026000 292.987
17027000 292.986
17028000 292.986
17029000 292.986
17030000 292.986
17031000 292.986
17032000 292.986
17033000 292.986
17034000 292.987
17035000 292.986
17036000 292.986
17037000 292.986
17038000 292.986
17039000 292.986
17040000 292.986
17041000 292.985
17042000 292.985
17043000 292.985
17044000 292.985
17045000 292.985
17046000 292.985
17047000 292.985
17048000 292.985
17049000 292.985
17050000 292.985
17051000 292.985
17052000 292.985
17053000 292.985
17054000 292.985
17055000 292.985
17056000 292.986
17057000 292.986
17058000 292.985
17059000 292.985
17060000 292.985
17061000 292.985
17062000 292.985
17063000 292.985
17064000 292.985
17065000 292.985
17066000 292.985
17067000 292.985
17068000 292.985
17069000 292.986
17070000 292.985
17071000 292.986
17072000 292.986
17073000 292.985
17074000 292.986
17075000 292.986
17076000 292.986
17077000 292.986
17078000 292.987
17079000 292.987
17080000 292.987
17081000 292.987
17082000 292.986
17083000 292.987
17084000 292.987
17085000 292.987
17086000 292.987
17087000 292.986
17088000 292.987
17089000 292.986
17090000 292.986
17091000 292.985
17092000 292.985
17093000 292.985
17094000 292.985
17095000 292.985
17096000 292.985
17097000 292.986
17098000 292.986
17099000 292.986
17100000 292.987
17101000 292.987
17102000 292.987
17103000 292.987
17104000 292.987
17105000 292.987
17106000 292.987
17107000 292.987
17108000 292.987
17109000 292.987
17110000 292.987
17111000 292.987
17112000 292.987
17113000 292.987
17114000 292.988
17115000 292.988
17116000 292.988
17117000 292.987
17118000 292.987
17119000 292.988
17120000 292.988
17121000 292.988
17122000 292.988
17123000 292.989
17124000 292.988
17125000 292.988
17126000 292.988
17127000 292.987
17128000 292.987
17129000 292.987
17130000 292.987
17131000 292.987
17132000 292.987
17133000 292.988
17134000 292.988
17135000 292.988
17136000 292.988
17137000 292.988
17138000 292.988
17139000 292.988
17140000 292.988
17141000 292.988
17142000 292.988
17143000 292.988
17144000 292.988
17145000 292.987
17146000 292.987
17147000 292.988
17148000 292.988
17149000 292.988
17150000 292.988
17151000 292.988
17152000 292.988
17153000 292.988
17154000 292.988
17155000 292.988
17156000 292.988
17157000 292.988
17158000 292.989
17159000 292.988
17160000 292.989
17161000 292.988
17162000 292.988
17163000 292.988
17164000 292.988
17165000 292.988
17166000 292.988
17167000 292.988
17168000 292.988
17169000 292.988
17170000 292.988
17171000 292.988
17172000 292.988
17173000 292.989
17174000 292.988
17175000 292.988
17176000 292.988
17177000 292.988
17178000 292.988
17179000 292.987
17180000 292.987
17181000 292.988
17182000 292.988
17183000 292.988
17184000 292.989
17185000 292.989
17186000 292.989
17187000 292.989
17188000 292.988
17189000 292.989
17190000 292.989
17191000 292.989
17192000 292.989
17193000 292.988
17194000 292.988
17195000 292.988
17196000 292.988
17197000 292.988
17198000 292.988
17199000 292.988
17200000 292.988
17201000 292.988
17202000 292.988
17203000 292.988
17204000 292.988
17205000 292.988
17206000 292.988
17207000 292.988
17208000 292.988
17209000 292.988
17210000 292.988
17211000 292.988
17212000 292.988
17213000 292.988
17214000 292.988
17215000 292.988
17216000 292.988
17217000 292.988
17218000 292.988
17219000 292.988
17220000 292.988
17221000 292.988
17222000 292.988
17223000 292.988
17224000 292.988
17225000 292.988
17226000 292.987
17227000 292.988
17228000 292.988
17229000 292.988
17230000 292.987
17231000 292.987
17232000 292.987
17233000 292.987
17234000 292.987
17235000 292.987
17236000 292.987
17237000 292.987
17238000 292.987
17239000 292.987
17240000 292.988
17241000 292.988
17242000 292.988
17243000 292.988
17244000 292.988
17245000 292.988
17246000 292.988
17247000 292.988
17248000 292.988
17249000 292.988
17250000 292.989
17251000 292.988
17252000 292.988
17253000 292.989
17254000 292.989
17255000 292.989
17256000 292.989
17257000 292.989
17258000 292.989
17259000 292.989
17260000 292.989
17261000 292.989
17262000 292.989
17263000 292.989
17264000 292.99
17265000 292.99
17266000 292.99
17267000 292.99
17268000 292.99
17269000 292.99
17270000 292.99
17271000 292.989
17272000 292.99
17273000 292.989
17274000 292.989
17275000 292.989
17276000 292.989
17277000 292.99
17278000 292.99
17279000 292.99
17280000 292.99
17281000 292.99
17282000 292.99
17283000 292.99
17284000 292.99
17285000 292.99
17286000 292.99
17287000 292.991
17288000 292.99
17289000 292.99
17290000 292.99
17291000 292.99
17292000 292.99
17293000 292.99
17294000 292.99
17295000 292.991
17296000 292.991
17297000 292.99
17298000 292.99
17299000 292.99
17300000 292.991
17301000 292.99
17302000 292.991
17303000 292.991
17304000 292.991
17305000 292.991
17306000 292.991
17307000 292.991
17308000 292.991
17309000 292.99
17310000 292.991
17311000 292.991
17312000 292.991
17313000 292.991
17314000 292.991
17315000 292.992
17316000 292.992
17317000 292.992
17318000 292.992
17319000 292.992
17320000 292.992
17321000 292.992
17322000 292.992
17323000 292.991
17324000 292.991
17325000 292.992
17326000 292.992
17327000 292.992
17328000 292.992
17329000 292.991
17330000 292.991
17331000 292.991
17332000 292.99
17333000 292.99
17334000 292.99
17335000 292.99
17336000 292.99
17337000 292.99
17338000 292.99
17339000 292.99
17340000 292.99
17341000 292.99
17342000 292.99
17343000 292.99
17344000 292.99
17345000 292.99
17346000 292.99
17347000 292.99
17348000 292.991
17349000 292.99
17350000 292.99
17351000 292.99
17352000 292.99
17353000 292.99
17354000 292.99
17355000 292.989
17356000 292.989
17357000 292.989
17358000 292.99
17359000 292.99
17360000 292.99
17361000 292.99
17362000 292.99
17363000 292.989
17364000 292.989
17365000 292.989
17366000 292.989
17367000 292.989
17368000 292.989
17369000 292.989
17370000 292.988
17371000 292.988
17372000 292.988
17373000 292.988
17374000 292.988
17375000 292.988
17376000 292.988
17377000 292.988
17378000 292.988
17379000 292.988
17380000 292.988
17381000 292.988
17382000 292.987
17383000 292.988
17384000 292.988
17385000 292.988
17386000 292.988
17387000 292.988
17388000 292.988
17389000 292.988
17390000 292.989
17391000 292.989
17392000 292.989
17393000 292.989
17394000 292.989
17395000 292.989
17396000 292.989
17397000 292.989
17398000 292.99
17399000 292.99
17400000 292.99
17401000 292.991
17402000 292.991
17403000 292.991
17404000 292.991
17405000 292.99
17406000 292.99
17407000 292.991
17408000 292.991
17409000 292.991
17410000 292.991
17411000 292.991
17412000 292.991
17413000 292.991
17414000 292.991
17415000 292.991
17416000 292.991
17417000 292.991
17418000 292.991
17419000 292.991
17420000 292.991
17421000 292.992
17422000 292.992
17423000 292.992
17424000 292.992
17425000 292.992
17426000 292.992
17427000 292.992
17428000 292.992
17429000 292.993
17430000 292.993
17431000 292.993
17432000 292.993
17433000 292.993
17434000 292.993
17435000 292.993
17436000 292.993
17437000 292.993
17438000 292.993
17439000 292.993
17440000 292.993
17441000 292.993
17442000 292.993
17443000 292.993
17444000 292.993
17445000 292.993
17446000 292.993
17447000 292.994
17448000 292.994
17449000 292.994
17450000 292.994
17451000 292.994
17452000 292.994
17453000 292.994
17454000 292.994
17455000 292.994
17456000 292.994
17457000 292.994
17458000 292.994
17459000 292.995
17460000 292.995
17461000 292.995
17462000 292.994
17463000 292.995
17464000 292.995
17465000 292.995
17466000 292.995
17467000 292.995
17468000 292.995
17469000 292.995
17470000 292.996
17471000 292.996
17472000 292.996
17473000 292.996
17474000 292.996
17475000 292.997
17476000 292.997
17477000 292.997
17478000 292.997
17479000 292.997
17480000 292.997
17481000 292.997
17482000 292.997
17483000 292.996
17484000 292.996
17485000 292.997
17486000 292.997
17487000 292.997
17488000 292.997
17489000 292.997
17490000 292.997
17491000 292.998
17492000 292.997
17493000 292.998
17494000 292.998
17495000 292.998
17496000 292.998
17497000 292.998
17498000 292.998
17499000 292.998
17500000 292.998
17501000 292.998
17502000 292.999
17503000 292.998
17504000 292.998
17505000 292.998
17506000 292.997
17507000 292.997
17508000 292.997
17509000 292.997
17510000 292.996
17511000 292.996
17512000 292.996
17513000 292.996
17514000 292.997
17515000 292.997
17516000 292.997
17517000 292.997
17518000 292.997
17519000 292.998
17520000 292.997
17521000 292.998
17522000 292.998
17523000 292.999
17524000 292.999
17525000 292.999
17526000 292.999
17527000 292.999
17528000 292.999
17529000 292.998
17530000 292.998
17531000 292.998
17532000 292.998
17533000 292.998
17534000 292.998
17535000 292.997
17536000 292.997
17537000 292.998
17538000 292.997
17539000 292.997
17540000 292.997
17541000 292.997
17542000 292.997
17543000 292.996
17544000 292.996
17545000 292.996
17546000 292.997
17547000 292.997
17548000 292.997
17549000 292.997
17550000 292.997
17551000 292.997
17552000 292.997
17553000 292.997
17554000 292.997
17555000 292.997
17556000 292.997
17557000 292.997
17558000 292.997
17559000 292.997
17560000 292.997
17561000 292.997
17562000 292.998
17563000 292.997
17564000 292.998
17565000 292.997
17566000 292.997
17567000 292.997
17568000 292.997
17569000 292.997
17570000 292.997
17571000 292.997
17572000 292.997
17573000 292.997
17574000 292.998
17575000 292.998
17576000 292.998
17577000 292.998
17578000 292.998
17579000 292.998
17580000 292.998
17581000 292.998
17582000 292.997
17583000 292.998
17584000 292.998
17585000 292.998
17586000 292.998
17587000 292.998
17588000 292.998
17589000 292.998
17590000 292.998
17591000 292.998
17592000 292.998
17593000 292.999
17594000 292.999
17595000 292.999
17596000 292.998
17597000 292.999
17598000 292.999
17599000 292.999
17600000 292.999
17601000 292.999
17602000 292.999
17603000 292.999
17604000 292.999
17605000 292.999
17606000 292.999
17607000 292.999
17608000 292.999
17609000 292.999
17610000 292.999
17611000 292.998
17612000 292.999
17613000 292.999
17614000 292.999
17615000 292.999
17616000 292.999
17617000 292.999
17618000 292.999
17619000 292.999
17620000 292.999
17621000 292.999
17622000 292.999
17623000 292.999
17624000 292.998
17625000 292.998
17626000 292.999
17627000 292.999
17628000 292.999
17629000 292.999
17630000 292.999
17631000 292.999
17632000 292.999
17633000 292.999
17634000 292.999
17635000 292.999
17636000 292.998
17637000 292.999
17638000 292.999
17639000 292.999
17640000 292.999
17641000 292.999
17642000 292.999
17643000 292.999
17644000 292.999
17645000 292.999
17646000 292.999
17647000 292.999
17648000 292.999
17649000 292.999
17650000 292.999
17651000 292.999
17652000 292.999
17653000 292.999
17654000 292.999
17655000 292.999
17656000 292.999
17657000 293
17658000 292.999
17659000 292.999
17660000 292.999
17661000 292.999
17662000 292.999
17663000 292.999
17664000 292.999
17665000 292.999
17666000 292.999
17667000 292.999
17668000 292.999
17669000 292.999
17670000 292.999
17671000 292.999
17672000 292.999
17673000 292.999
17674000 292.999
17675000 292.999
17676000 292.999
17677000 292.999
17678000 292.999
17679000 293
17680000 293
17681000 293
17682000 293
17683000 293.001
17684000 293.001
17685000 293.001
17686000 293.001
17687000 293.001
17688000 293
17689000 293
17690000 293
17691000 293
17692000 293
17693000 293
17694000 293
17695000 293
17696000 292.999
17697000 292.999
17698000 292.999
17699000 292.999
17700000 292.999
17701000 292.999
17702000 293
17703000 293
17704000 293
17705000 293
17706000 293
17707000 293
17708000 293
17709000 293
17710000 293
17711000 293
17712000 293.001
17713000 293.001
17714000 293.001
17715000 293.001
17716000 293.001
17717000 293.001
17718000 293.001
17719000 293.001
17720000 293.001
17721000 293.001
17722000 293.001
17723000 293.001
17724000 293.001
17725000 293.001
17726000 293.001
17727000 293.001
17728000 293.001
17729000 293.001
17730000 293.001
17731000 293
17732000 293
17733000 293
17734000 293
17735000 293
17736000 293.001
17737000 293
17738000 293.001
17739000 293.001
17740000 293.001
17741000 293.001
17742000 293.001
17743000 293.001
17744000 293.001
17745000 293.001
17746000 293.001
17747000 293.001
17748000 293.001
17749000 293.001
17750000 293
17751000 293.001
17752000 293
17753000 293
17754000 293
17755000 292.999
17756000 293
17757000 293
17758000 293
17759000 293
17760000 293
17761000 293
17762000 293
17763000 293.001
17764000 293.001
17765000 293.001
17766000 293.001
17767000 293.001
17768000 293.001
17769000 293.001
17770000 293.001
17771000 293.001
17772000 293.001
17773000 293.002
17774000 293.001
17775000 293.001
17776000 293.001
17777000 293.002
17778000 293.002
17779000 293.002
17780000 293.002
17781000 293.002
17782000 293.003
17783000 293.003
17784000 293.002
17785000 293.002
17786000 293.002
17787000 293.002
17788000 293.002
17789000 293.001
17790000 293.001
17791000 293.001
17792000 293.001
17793000 293.001
17794000 293.001
17795000 293.001
17796000 293.001
17797000 293.001
17798000 293.001
17799000 293.001
17800000 293.001
17801000 293.001
17802000 293.001
17803000 293.001
17804000 293.001
17805000 293.001
17806000 293.001
17807000 293.002
17808000 293.002
17809000 293.002
17810000 293.002
17811000 293.002
17812000 293.002
17813000 293.002
17814000 293.002
17815000 293.002
17816000 293.003
17817000 293.003
17818000 293.003
17819000 293.003
17820000 293.003
17821000 293.003
17822000 293.003
17823000 293.003
17824000 293.003
17825000 293.003
17826000 293.003
17827000 293.003
17828000 293.002
17829000 293.002
17830000 293.002
17831000 293.002
17832000 293.002
17833000 293.002
17834000 293.002
17835000 293.002
17836000 293.002
17837000 293.002
17838000 293.002
17839000 293.002
17840000 293.003
17841000 293.002
17842000 293.002
17843000 293.002
17844000 293.002
17845000 293.002
17846000 293.002
17847000 293.001
17848000 293.002
17849000 293.002
17850000 293.001
17851000 293.001
17852000 293.001
17853000 293.002
17854000 293.001
17855000 293.001
17856000 293.002
17857000 293.001
17858000 293.001
17859000 293.001
17860000 293.001
17861000 293.001
17862000 293.002
17863000 293.002
17864000 293.002
17865000 293.002
17866000 293.002
17867000 293.002
17868000 293.002
17869000 293.002
17870000 293.002
17871000 293.002
17872000 293.002
17873000 293.003
17874000 293.003
17875000 293.003
17876000 293.003
17877000 293.003
17878000 293.003
17879000 293.004
17880000 293.004
17881000 293.003
17882000 293.003
17883000 293.003
17884000 293.003
17885000 293.003
17886000 293.003
17887000 293.003
17888000 293.003
17889000 293.003
17890000 293.003
17891000 293.003
17892000 293.003
17893000 293.003
17894000 293.003
17895000 293.003
17896000 293.003
17897000 293.003
17898000 293.003
17899000 293.002
17900000 293.002
17901000 293.002
17902000 293.003
17903000 293.002
17904000 293.002
17905000 293.002
17906000 293.001
17907000 293.001
17908000 293.002
17909000 293.002
17910000 293.002
17911000 293.002
17912000 293.002
17913000 293.001
17914000 293.001
17915000 293.001
17916000 293.001
17917000 293.001
17918000 293.001
17919000 293.002
17920000 293.002
17921000 293.002
17922000 293.002
17923000 293.002
17924000 293.002
17925000 293.002
17926000 293.003
17927000 293.002
17928000 293.002
17929000 293.002
17930000 293.003
17931000 293.003
17932000 293.003
17933000 293.003
17934000 293.003
17935000 293.003
17936000 293.004
17937000 293.004
17938000 293.004
17939000 293.004
17940000 293.004
17941000 293.004
17942000 293.004
17943000 293.004
17944000 293.004
17945000 293.004
17946000 293.004
17947000 293.004
17948000 293.005
17949000 293.005
17950000 293.004
17951000 293.005
17952000 293.005
17953000 293.005
17954000 293.005
17955000 293.004
17956000 293.004
17957000 293.004
17958000 293.004
17959000 293.004
17960000 293.004
17961000 293.004
17962000 293.004
17963000 293.003
17964000 293.004
17965000 293.004
17966000 293.003
17967000 293.004
17968000 293.004
17969000 293.004
17970000 293.004
17971000 293.004
17972000 293.004
17973000 293.003
17974000 293.003
17975000 293.003
17976000 293.003
17977000 293.003
17978000 293.003
17979000 293.003
17980000 293.003
17981000 293.003
17982000 293.003
17983000 293.003
17984000 293.003
17985000 293.003
17986000 293.003
17987000 293.003
17988000 293.003
17989000 293.003
17990000 293.003
17991000 293.003
17992000 293.003
17993000 293.003
17994000 293.003
17995000 293.003
17996000 293.003
17997000 293.003
17998000 293.003
17999000 293.003
18000000 293.003
