# Time-averaged data for fix dave
# TimeStep v_massdensity
13865000 0.865592
13866000 0.865592
13867000 0.865592
13868000 0.865592
13869000 0.865592
13870000 0.865592
13871000 0.865592
13872000 0.865592
13873000 0.865592
13874000 0.865592
13875000 0.865592
13876000 0.865592
13877000 0.865592
13878000 0.865592
13879000 0.865592
13880000 0.865592
13881000 0.865592
13882000 0.865592
13883000 0.865592
13884000 0.865592
13885000 0.865592
13886000 0.865592
13887000 0.865592
13888000 0.865592
13889000 0.865592
13890000 0.865592
13891000 0.865592
13892000 0.865592
13893000 0.865592
13894000 0.865592
13895000 0.865592
13896000 0.865592
13897000 0.865592
13898000 0.865592
13899000 0.865592
13900000 0.865592
13901000 0.865592
13902000 0.865592
13903000 0.865592
13904000 0.865592
13905000 0.865592
13906000 0.865592
13907000 0.865592
13908000 0.865592
13909000 0.865592
13910000 0.865592
13911000 0.865592
13912000 0.865592
13913000 0.865592
13914000 0.865592
13915000 0.865592
13916000 0.865592
13917000 0.865592
13918000 0.865592
13919000 0.865592
13920000 0.865592
13921000 0.865592
13922000 0.865592
13923000 0.865592
13924000 0.865592
13925000 0.865592
13926000 0.865592
13927000 0.865592
13928000 0.865592
13929000 0.865592
13930000 0.865592
13931000 0.865592
13932000 0.865592
13933000 0.865592
13934000 0.865592
13935000 0.865592
13936000 0.865592
13937000 0.865592
13938000 0.865592
13939000 0.865592
13940000 0.865592
13941000 0.865592
13942000 0.865592
13943000 0.865592
13944000 0.865592
13945000 0.865592
13946000 0.865592
13947000 0.865592
13948000 0.865592
13949000 0.865592
13950000 0.865592
13951000 0.865592
13952000 0.865592
13953000 0.865592
13954000 0.865592
13955000 0.865592
13956000 0.865592
13957000 0.865592
13958000 0.865592
13959000 0.865592
13960000 0.865592
13961000 0.865592
13962000 0.865592
13963000 0.865592
13964000 0.865592
13965000 0.865592
13966000 0.865592
13967000 0.865592
13968000 0.865592
13969000 0.865592
13970000 0.865592
13971000 0.865592
13972000 0.865592
13973000 0.865592
13974000 0.865592
13975000 0.865592
13976000 0.865592
13977000 0.865592
13978000 0.865592
13979000 0.865592
13980000 0.865592
13981000 0.865592
13982000 0.865592
13983000 0.865592
13984000 0.865592
13985000 0.865592
13986000 0.865592
13987000 0.865592
13988000 0.865592
13989000 0.865592
13990000 0.865592
13991000 0.865592
13992000 0.865592
13993000 0.865592
13994000 0.865592
13995000 0.865592
13996000 0.865592
13997000 0.865592
13998000 0.865592
13999000 0.865592
14000000 0.865592
14001000 0.865592
14002000 0.865592
14003000 0.865592
14004000 0.865592
14005000 0.865592
14006000 0.865592
14007000 0.865592
14008000 0.865592
14009000 0.865592
14010000 0.865592
14011000 0.865592
14012000 0.865592
14013000 0.865592
14014000 0.865592
14015000 0.865592
14016000 0.865592
14017000 0.865592
14018000 0.865592
14019000 0.865592
14020000 0.865592
14021000 0.865592
14022000 0.865592
14023000 0.865592
14024000 0.865592
14025000 0.865592
14026000 0.865592
14027000 0.865592
14028000 0.865592
14029000 0.865592
14030000 0.865592
14031000 0.865592
14032000 0.865592
14033000 0.865592
14034000 0.865592
14035000 0.865592
14036000 0.865592
14037000 0.865592
14038000 0.865592
14039000 0.865592
14040000 0.865592
14041000 0.865592
14042000 0.865592
14043000 0.865592
14044000 0.865592
14045000 0.865592
14046000 0.865592
14047000 0.865592
14048000 0.865592
14049000 0.865592
14050000 0.865592
14051000 0.865592
14052000 0.865592
14053000 0.865592
14054000 0.865592
14055000 0.865592
14056000 0.865592
14057000 0.865592
14058000 0.865592
14059000 0.865592
14060000 0.865592
14061000 0.865592
14062000 0.865592
14063000 0.865592
14064000 0.865592
14065000 0.865592
14066000 0.865592
14067000 0.865592
14068000 0.865592
14069000 0.865592
14070000 0.865592
14071000 0.865592
14072000 0.865592
14073000 0.865592
14074000 0.865592
14075000 0.865592
14076000 0.865592
14077000 0.865592
14078000 0.865592
14079000 0.865592
14080000 0.865592
14081000 0.865592
14082000 0.865592
14083000 0.865592
14084000 0.865592
14085000 0.865592
14086000 0.865592
14087000 0.865592
14088000 0.865592
14089000 0.865592
14090000 0.865592
14091000 0.865592
14092000 0.865592
14093000 0.865592
14094000 0.865592
14095000 0.865592
14096000 0.865592
14097000 0.865592
14098000 0.865592
14099000 0.865592
14100000 0.865592
14101000 0.865592
14102000 0.865592
14103000 0.865592
14104000 0.865592
14105000 0.865592
14106000 0.865592
14107000 0.865592
14108000 0.865592
14109000 0.865592
14110000 0.865592
14111000 0.865592
14112000 0.865592
14113000 0.865592
14114000 0.865592
14115000 0.865592
14116000 0.865592
14117000 0.865592
14118000 0.865592
14119000 0.865592
14120000 0.865592
14121000 0.865592
14122000 0.865592
14123000 0.865592
14124000 0.865592
14125000 0.865592
14126000 0.865592
14127000 0.865592
14128000 0.865592
14129000 0.865592
14130000 0.865592
14131000 0.865592
14132000 0.865592
14133000 0.865592
14134000 0.865592
14135000 0.865592
14136000 0.865592
14137000 0.865592
14138000 0.865592
14139000 0.865592
14140000 0.865592
14141000 0.865592
14142000 0.865592
14143000 0.865592
14144000 0.865592
14145000 0.865592
14146000 0.865592
14147000 0.865592
14148000 0.865592
14149000 0.865592
14150000 0.865592
14151000 0.865592
14152000 0.865592
14153000 0.865592
14154000 0.865592
14155000 0.865592
14156000 0.865592
14157000 0.865592
14158000 0.865592
14159000 0.865592
14160000 0.865592
14161000 0.865592
14162000 0.865592
14163000 0.865592
14164000 0.865592
14165000 0.865592
14166000 0.865592
14167000 0.865592
14168000 0.865592
14169000 0.865592
14170000 0.865592
14171000 0.865592
14172000 0.865592
14173000 0.865592
14174000 0.865592
14175000 0.865592
14176000 0.865592
14177000 0.865592
14178000 0.865592
14179000 0.865592
14180000 0.865592
14181000 0.865592
14182000 0.865592
14183000 0.865592
14184000 0.865592
14185000 0.865592
14186000 0.865592
14187000 0.865592
14188000 0.865592
14189000 0.865592
14190000 0.865592
14191000 0.865592
14192000 0.865592
14193000 0.865592
14194000 0.865592
14195000 0.865592
14196000 0.865592
14197000 0.865592
14198000 0.865592
14199000 0.865592
14200000 0.865592
14201000 0.865592
14202000 0.865592
14203000 0.865592
14204000 0.865592
14205000 0.865592
14206000 0.865592
14207000 0.865592
14208000 0.865592
14209000 0.865592
14210000 0.865592
14211000 0.865592
14212000 0.865592
14213000 0.865592
14214000 0.865592
14215000 0.865592
14216000 0.865592
14217000 0.865592
14218000 0.865592
14219000 0.865592
14220000 0.865592
14221000 0.865592
14222000 0.865592
14223000 0.865592
14224000 0.865592
14225000 0.865592
14226000 0.865592
14227000 0.865592
14228000 0.865592
14229000 0.865592
14230000 0.865592
14231000 0.865592
14232000 0.865592
14233000 0.865592
14234000 0.865592
14235000 0.865592
14236000 0.865592
14237000 0.865592
14238000 0.865592
14239000 0.865592
14240000 0.865592
14241000 0.865592
14242000 0.865592
14243000 0.865592
14244000 0.865592
14245000 0.865592
14246000 0.865592
14247000 0.865592
14248000 0.865592
14249000 0.865592
14250000 0.865592
14251000 0.865592
14252000 0.865592
14253000 0.865592
14254000 0.865592
14255000 0.865592
14256000 0.865592
14257000 0.865592
14258000 0.865592
14259000 0.865592
14260000 0.865592
14261000 0.865592
14262000 0.865592
14263000 0.865592
14264000 0.865592
14265000 0.865592
14266000 0.865592
14267000 0.865592
14268000 0.865592
14269000 0.865592
14270000 0.865592
14271000 0.865592
14272000 0.865592
14273000 0.865592
14274000 0.865592
14275000 0.865592
14276000 0.865592
14277000 0.865592
14278000 0.865592
14279000 0.865592
14280000 0.865592
14281000 0.865592
14282000 0.865592
14283000 0.865592
14284000 0.865592
14285000 0.865592
14286000 0.865592
14287000 0.865592
14288000 0.865592
14289000 0.865592
14290000 0.865592
14291000 0.865592
14292000 0.865592
14293000 0.865592
14294000 0.865592
14295000 0.865592
14296000 0.865592
14297000 0.865592
14298000 0.865592
14299000 0.865592
14300000 0.865592
14301000 0.865592
14302000 0.865592
14303000 0.865592
14304000 0.865592
14305000 0.865592
14306000 0.865592
14307000 0.865592
14308000 0.865592
14309000 0.865592
14310000 0.865592
14311000 0.865592
14312000 0.865592
14313000 0.865592
14314000 0.865592
14315000 0.865592
14316000 0.865592
14317000 0.865592
14318000 0.865592
14319000 0.865592
14320000 0.865592
14321000 0.865592
14322000 0.865592
14323000 0.865592
14324000 0.865592
14325000 0.865592
14326000 0.865592
14327000 0.865592
14328000 0.865592
14329000 0.865592
14330000 0.865592
14331000 0.865592
14332000 0.865592
14333000 0.865592
14334000 0.865592
14335000 0.865592
14336000 0.865592
14337000 0.865592
14338000 0.865592
14339000 0.865592
14340000 0.865592
14341000 0.865592
14342000 0.865592
14343000 0.865592
14344000 0.865592
14345000 0.865592
14346000 0.865592
14347000 0.865592
14348000 0.865592
14349000 0.865592
14350000 0.865592
14351000 0.865592
14352000 0.865592
14353000 0.865592
14354000 0.865592
14355000 0.865592
14356000 0.865592
14357000 0.865592
14358000 0.865592
14359000 0.865592
14360000 0.865592
14361000 0.865592
14362000 0.865592
14363000 0.865592
14364000 0.865592
14365000 0.865592
14366000 0.865592
14367000 0.865592
14368000 0.865592
14369000 0.865592
14370000 0.865592
14371000 0.865592
14372000 0.865592
14373000 0.865592
14374000 0.865592
14375000 0.865592
14376000 0.865592
14377000 0.865592
14378000 0.865592
14379000 0.865592
14380000 0.865592
14381000 0.865592
14382000 0.865592
14383000 0.865592
14384000 0.865592
14385000 0.865592
14386000 0.865592
14387000 0.865592
14388000 0.865592
14389000 0.865592
14390000 0.865592
14391000 0.865592
14392000 0.865592
14393000 0.865592
14394000 0.865592
14395000 0.865592
14396000 0.865592
14397000 0.865592
14398000 0.865592
14399000 0.865592
14400000 0.865592
14401000 0.865592
14402000 0.865592
14403000 0.865592
14404000 0.865592
14405000 0.865592
14406000 0.865592
14407000 0.865592
14408000 0.865592
14409000 0.865592
14410000 0.865592
14411000 0.865592
14412000 0.865592
14413000 0.865592
14414000 0.865592
14415000 0.865592
14416000 0.865592
14417000 0.865592
14418000 0.865592
14419000 0.865592
14420000 0.865592
14421000 0.865592
14422000 0.865592
14423000 0.865592
14424000 0.865592
14425000 0.865592
14426000 0.865592
14427000 0.865592
14428000 0.865592
14429000 0.865592
14430000 0.865592
14431000 0.865592
14432000 0.865592
14433000 0.865592
14434000 0.865592
14435000 0.865592
14436000 0.865592
14437000 0.865592
14438000 0.865592
14439000 0.865592
14440000 0.865592
14441000 0.865592
14442000 0.865592
14443000 0.865592
14444000 0.865592
14445000 0.865592
14446000 0.865592
14447000 0.865592
14448000 0.865592
14449000 0.865592
14450000 0.865592
14451000 0.865592
14452000 0.865592
14453000 0.865592
14454000 0.865592
14455000 0.865592
14456000 0.865592
14457000 0.865592
14458000 0.865592
14459000 0.865592
14460000 0.865592
14461000 0.865592
14462000 0.865592
14463000 0.865592
14464000 0.865592
14465000 0.865592
14466000 0.865592
14467000 0.865592
14468000 0.865592
14469000 0.865592
14470000 0.865592
14471000 0.865592
14472000 0.865592
14473000 0.865592
14474000 0.865592
14475000 0.865592
14476000 0.865592
14477000 0.865592
14478000 0.865592
14479000 0.865592
14480000 0.865592
14481000 0.865592
14482000 0.865592
14483000 0.865592
14484000 0.865592
14485000 0.865592
14486000 0.865592
14487000 0.865592
14488000 0.865592
14489000 0.865592
14490000 0.865592
14491000 0.865592
14492000 0.865592
14493000 0.865592
14494000 0.865592
14495000 0.865592
14496000 0.865592
14497000 0.865592
14498000 0.865592
14499000 0.865592
14500000 0.865592
14501000 0.865592
14502000 0.865592
14503000 0.865592
14504000 0.865592
14505000 0.865592
14506000 0.865592
14507000 0.865592
14508000 0.865592
14509000 0.865592
14510000 0.865592
14511000 0.865592
14512000 0.865592
14513000 0.865592
14514000 0.865592
14515000 0.865592
14516000 0.865592
14517000 0.865592
14518000 0.865592
14519000 0.865592
14520000 0.865592
14521000 0.865592
14522000 0.865592
14523000 0.865592
14524000 0.865592
14525000 0.865592
14526000 0.865592
14527000 0.865592
14528000 0.865592
14529000 0.865592
14530000 0.865592
14531000 0.865592
14532000 0.865592
14533000 0.865592
14534000 0.865592
14535000 0.865592
14536000 0.865592
14537000 0.865592
14538000 0.865592
14539000 0.865592
14540000 0.865592
14541000 0.865592
14542000 0.865592
14543000 0.865592
