# Time-averaged data for fix dave
# TimeStep v_rho
117546000 0.819251
117547000 0.819251
117548000 0.819251
117549000 0.819252
117550000 0.819252
117551000 0.819253
117552000 0.819253
117553000 0.819253
117554000 0.819254
117555000 0.819254
117556000 0.819254
117557000 0.819255
117558000 0.819255
117559000 0.819256
117560000 0.819256
117561000 0.819256
117562000 0.819257
117563000 0.819257
117564000 0.819257
117565000 0.819258
117566000 0.819258
117567000 0.819258
117568000 0.819259
117569000 0.819259
117570000 0.81926
117571000 0.81926
117572000 0.81926
117573000 0.819261
117574000 0.819261
117575000 0.819261
117576000 0.819262
117577000 0.819262
117578000 0.819262
117579000 0.819263
117580000 0.819263
117581000 0.819263
117582000 0.819264
117583000 0.819264
117584000 0.819264
117585000 0.819264
117586000 0.819265
117587000 0.819265
117588000 0.819265
117589000 0.819266
117590000 0.819266
117591000 0.819266
117592000 0.819267
117593000 0.819267
117594000 0.819267
117595000 0.819267
117596000 0.819268
117597000 0.819268
117598000 0.819268
117599000 0.819269
117600000 0.819269
117601000 0.819269
117602000 0.819269
117603000 0.81927
117604000 0.81927
117605000 0.81927
117606000 0.81927
117607000 0.819271
117608000 0.819271
117609000 0.819271
117610000 0.819271
117611000 0.819272
117612000 0.819272
117613000 0.819272
117614000 0.819272
117615000 0.819273
117616000 0.819273
117617000 0.819273
117618000 0.819273
117619000 0.819274
117620000 0.819274
117621000 0.819274
117622000 0.819274
117623000 0.819274
117624000 0.819275
117625000 0.819275
117626000 0.819275
117627000 0.819275
117628000 0.819276
117629000 0.819276
117630000 0.819276
117631000 0.819276
117632000 0.819276
117633000 0.819277
117634000 0.819277
117635000 0.819277
117636000 0.819277
117637000 0.819277
117638000 0.819278
117639000 0.819278
117640000 0.819278
117641000 0.819278
117642000 0.819278
117643000 0.819278
117644000 0.819279
117645000 0.819279
117646000 0.819279
117647000 0.819279
117648000 0.819279
117649000 0.81928
117650000 0.81928
117651000 0.81928
117652000 0.81928
117653000 0.81928
117654000 0.81928
117655000 0.81928
117656000 0.819281
117657000 0.819281
117658000 0.819281
117659000 0.819281
117660000 0.819281
117661000 0.819281
117662000 0.819281
117663000 0.819282
117664000 0.819282
117665000 0.819282
117666000 0.819282
117667000 0.819282
117668000 0.819282
117669000 0.819282
117670000 0.819282
117671000 0.819283
117672000 0.819283
117673000 0.819283
117674000 0.819283
117675000 0.819283
117676000 0.819283
117677000 0.819283
117678000 0.819283
117679000 0.819283
117680000 0.819284
117681000 0.819284
117682000 0.819284
117683000 0.819284
117684000 0.819284
117685000 0.819284
117686000 0.819284
117687000 0.819284
117688000 0.819284
117689000 0.819284
117690000 0.819284
117691000 0.819285
117692000 0.819285
117693000 0.819285
117694000 0.819285
117695000 0.819285
117696000 0.819285
117697000 0.819285
117698000 0.819285
117699000 0.819285
117700000 0.819285
117701000 0.819285
117702000 0.819285
117703000 0.819285
117704000 0.819285
117705000 0.819285
117706000 0.819286
117707000 0.819286
117708000 0.819286
117709000 0.819286
117710000 0.819286
117711000 0.819286
117712000 0.819286
117713000 0.819286
117714000 0.819286
117715000 0.819286
117716000 0.819286
117717000 0.819286
117718000 0.819286
117719000 0.819286
117720000 0.819286
117721000 0.819286
117722000 0.819286
117723000 0.819286
117724000 0.819286
117725000 0.819286
117726000 0.819286
117727000 0.819286
117728000 0.819286
117729000 0.819286
117730000 0.819286
117731000 0.819286
117732000 0.819286
117733000 0.819286
117734000 0.819286
117735000 0.819286
117736000 0.819286
117737000 0.819286
117738000 0.819286
117739000 0.819286
117740000 0.819286
117741000 0.819286
117742000 0.819286
117743000 0.819286
117744000 0.819286
117745000 0.819286
117746000 0.819286
117747000 0.819286
117748000 0.819286
117749000 0.819286
117750000 0.819286
117751000 0.819286
117752000 0.819286
117753000 0.819286
117754000 0.819286
117755000 0.819286
117756000 0.819286
117757000 0.819286
117758000 0.819286
117759000 0.819285
117760000 0.819285
117761000 0.819285
117762000 0.819285
117763000 0.819285
117764000 0.819285
117765000 0.819285
117766000 0.819285
117767000 0.819285
117768000 0.819285
117769000 0.819285
117770000 0.819285
117771000 0.819285
117772000 0.819285
117773000 0.819285
117774000 0.819285
117775000 0.819284
117776000 0.819284
117777000 0.819284
117778000 0.819284
117779000 0.819284
117780000 0.819284
117781000 0.819284
117782000 0.819284
117783000 0.819284
117784000 0.819284
117785000 0.819284
117786000 0.819284
117787000 0.819283
117788000 0.819283
117789000 0.819283
117790000 0.819283
117791000 0.819283
117792000 0.819283
117793000 0.819283
117794000 0.819283
117795000 0.819283
117796000 0.819283
117797000 0.819282
117798000 0.819282
117799000 0.819282
117800000 0.819282
117801000 0.819282
117802000 0.819282
117803000 0.819282
117804000 0.819282
117805000 0.819281
117806000 0.819281
117807000 0.819281
117808000 0.819281
117809000 0.819281
117810000 0.819281
117811000 0.819281
117812000 0.819281
117813000 0.81928
117814000 0.81928
117815000 0.81928
117816000 0.81928
117817000 0.81928
117818000 0.81928
117819000 0.81928
117820000 0.819279
117821000 0.819279
117822000 0.819279
117823000 0.819279
117824000 0.819279
117825000 0.819279
117826000 0.819278
117827000 0.819278
117828000 0.819278
117829000 0.819278
117830000 0.819278
117831000 0.819278
117832000 0.819277
117833000 0.819277
117834000 0.819277
117835000 0.819277
117836000 0.819277
117837000 0.819277
117838000 0.819276
117839000 0.819276
117840000 0.819276
117841000 0.819276
117842000 0.819276
117843000 0.819276
117844000 0.819275
117845000 0.819275
117846000 0.819275
117847000 0.819275
117848000 0.819275
117849000 0.819274
117850000 0.819274
117851000 0.819274
117852000 0.819274
117853000 0.819274
117854000 0.819273
117855000 0.819273
117856000 0.819273
117857000 0.819273
117858000 0.819273
117859000 0.819272
117860000 0.819272
117861000 0.819272
117862000 0.819272
117863000 0.819271
117864000 0.819271
117865000 0.819271
117866000 0.819271
117867000 0.819271
117868000 0.81927
117869000 0.81927
117870000 0.81927
117871000 0.81927
117872000 0.819269
117873000 0.819269
117874000 0.819269
117875000 0.819269
117876000 0.819269
117877000 0.819268
117878000 0.819268
117879000 0.819268
117880000 0.819268
117881000 0.819267
117882000 0.819267
117883000 0.819267
117884000 0.819267
117885000 0.819266
117886000 0.819266
117887000 0.819266
117888000 0.819266
117889000 0.819265
117890000 0.819265
117891000 0.819265
117892000 0.819265
117893000 0.819264
117894000 0.819264
117895000 0.819264
117896000 0.819264
117897000 0.819263
117898000 0.819263
117899000 0.819263
117900000 0.819262
117901000 0.819262
117902000 0.819262
117903000 0.819262
117904000 0.819261
117905000 0.819261
117906000 0.819261
117907000 0.819261
117908000 0.81926
117909000 0.81926
117910000 0.81926
117911000 0.819259
117912000 0.819259
117913000 0.819259
117914000 0.819259
117915000 0.819258
117916000 0.819258
117917000 0.819258
117918000 0.819257
117919000 0.819257
117920000 0.819257
117921000 0.819257
117922000 0.819256
117923000 0.819256
117924000 0.819256
117925000 0.819255
117926000 0.819255
117927000 0.819255
117928000 0.819254
117929000 0.819254
117930000 0.819254
117931000 0.819253
117932000 0.819253
117933000 0.819253
117934000 0.819253
117935000 0.819252
117936000 0.819252
117937000 0.819252
117938000 0.819251
117939000 0.819251
117940000 0.819251
117941000 0.81925
117942000 0.81925
117943000 0.81925
117944000 0.819249
117945000 0.819249
117946000 0.819249
117947000 0.819248
117948000 0.819248
117949000 0.819248
117950000 0.819247
117951000 0.819247
117952000 0.819247
117953000 0.819246
117954000 0.819246
117955000 0.819246
117956000 0.819245
117957000 0.819245
117958000 0.819245
117959000 0.819244
117960000 0.819244
117961000 0.819244
117962000 0.819243
117963000 0.819243
117964000 0.819243
117965000 0.819242
117966000 0.819242
117967000 0.819241
117968000 0.819241
117969000 0.819241
117970000 0.81924
117971000 0.81924
117972000 0.81924
117973000 0.819239
117974000 0.819239
117975000 0.819239
117976000 0.819238
117977000 0.819238
117978000 0.819237
117979000 0.819237
117980000 0.819237
117981000 0.819236
117982000 0.819236
117983000 0.819236
117984000 0.819235
117985000 0.819235
117986000 0.819234
117987000 0.819234
117988000 0.819234
117989000 0.819233
117990000 0.819233
117991000 0.819233
117992000 0.819232
117993000 0.819232
117994000 0.819231
117995000 0.819231
117996000 0.819231
117997000 0.81923
117998000 0.81923
117999000 0.819229
118000000 0.819229
